support_f1,coef_error,practical_score,threshold,status,setting,system,system_label,method,method_label,q,pod_rank,sparse_factor,noise,seed
0.6666666666666666,0.24736339756387182,0.5344606615591585,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,2
0.6666666666666666,0.2455265118773896,0.5352488769281963,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,3
0.6666666666666666,0.24707821720774348,0.5345828813844244,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,4
0.6666666666666666,0.5759376588103299,0.4230285779006836,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,1,8,0.03,0
0.6666666666666666,0.5810401014579692,0.4216633506334813,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,1,8,0.03,1
0.6666666666666666,0.5865919047956286,0.420187865985955,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,1,8,0.03,2
0.6666666666666666,0.5767307613970544,0.42281579264424957,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,1,8,0.03,3
0.6666666666666666,0.5720334153530874,0.4240791958718827,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,1,8,0.03,4
0.6666666666666666,0.31338952421354627,0.5075924958864466,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,2,8,0.03,0
0.6666666666666666,0.30834676790745486,0.509548907842621,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,2,8,0.03,1
0.6666666666666666,0.3096316253760634,0.5090489980151723,0.05,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,2,8,0.03,2
0.6666666666666666,0.30909778743110833,0.5092565834786809,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,2,8,0.03,3
0.6666666666666666,0.3036705324545361,0.5113766477573702,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,2,8,0.03,4
0.6666666666666666,0.2122329739942894,0.5499492927254817,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,4,8,0.03,0
0.6666666666666666,0.20419619603847292,0.5536196417658898,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,4,8,0.03,1
0.6666666666666666,0.2162105201548771,0.548150715372673,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,4,8,0.03,2
0.6666666666666666,0.1986004104956796,0.5562042702713305,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,4,8,0.03,3
0.6666666666666666,0.20391495869096754,0.5537489686078342,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,4,8,0.03,4
0.6666666666666666,0.1988584424993209,0.5560845576370408,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,5,8,0.03,0
0.6666666666666666,0.1993861850692648,0.5558398745673117,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,5,8,0.03,1
0.6666666666666666,0.20428464428110663,0.5535789813749813,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,5,8,0.03,2
0.6666666666666666,0.18963236234655526,0.5603972183067243,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,5,8,0.03,3
0.6666666666666666,0.188294116263879,0.561028332583802,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,5,8,0.03,4
0.6666666666666666,0.2009263593929476,0.5551270162840442,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,6,8,0.03,0
0.6666666666666666,0.19595354734021594,0.5574352516862583,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,6,8,0.03,1
0.6666666666666666,0.19672467123739115,0.5570760615951418,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,6,8,0.03,2
0.6666666666666666,0.20501591499816169,0.5532430388420917,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,6,8,0.03,3
0.6666666666666666,0.18465184000940393,0.5627532445831296,0.07,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,6,8,0.03,4
0.6666666666666666,0.2246303315704511,0.5443819653002889,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,8,8,0.03,0
0.6666666666666666,0.23347869442266544,0.5404768397549846,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,8,8,0.03,1
0.6666666666666666,0.2186087003341331,0.5470719735415247,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,8,8,0.03,2
0.6666666666666666,0.3137775770182366,0.5074425673938965,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,8,8,0.03,3
0.6666666666666666,0.20462607604264327,0.5534220783736935,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,8,8,0.03,4
0.6666666666666666,0.2645326811313906,0.5272039834274532,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,10,8,0.03,0
0.6666666666666666,0.2563036719682434,0.5306572618881261,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,10,8,0.03,1
0.6666666666666666,0.22905532874373982,0.5424220139447179,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,10,8,0.03,2
0.6666666666666666,0.24865646678766803,0.533907190968028,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,10,8,0.03,3
0.6666666666666666,0.2358385237736679,0.5394448011144539,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,10,8,0.03,4
0.6666666666666666,0.26813114879631683,0.5257079816227623,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,12,8,0.03,0
0.6666666666666666,0.24875824823907897,0.533863674259416,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,12,8,0.03,1
0.6666666666666666,0.2350490402265459,0.539789631790151,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,12,8,0.03,2
0.6666666666666666,0.24777572751399027,0.534284047979441,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,12,8,0.03,3
0.6666666666666666,0.24451902398309686,0.5356821822883773,0.1,ok,PDE,burgers,Burgers,pod_edmd_rbf,POD-EDMD-RBF,7,12,8,0.03,4
0.8,0.03674184105445333,0.7716482236178807,0.03,ok,PDE,fisher_kpp,Fisher--KPP,baseline,Baseline,1,0,8,0.03,0
0.8,0.03605958750377279,0.7721563601640691,0.05,ok,PDE,fisher_kpp,Fisher--KPP,baseline,Baseline,1,0,8,0.03,1
0.8,0.045962279800405806,0.764845937037671,0.03,ok,PDE,fisher_kpp,Fisher--KPP,baseline,Baseline,1,0,8,0.03,2
0.8,0.035389014048977256,0.7726564500346895,0.1,ok,PDE,fisher_kpp,Fisher--KPP,baseline,Baseline,1,0,8,0.03,3
0.8,0.050347870525197645,0.7616524224493186,0.03,ok,PDE,fisher_kpp,Fisher--KPP,baseline,Baseline,1,0,8,0.03,4
0.8,0.11098482677757755,0.7200818415499048,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,1,8,0.03,0
0.8,0.10752256013183904,0.7223329156426108,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,1,8,0.03,1
0.8,0.10174836927406372,0.7261186150219726,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,1,8,0.03,2
0.8,0.10936451497142997,0.72113357620836,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,1,8,0.03,3
0.8,0.0963621199659582,0.7296859180293824,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,1,8,0.03,4
0.8,0.03706201586700861,0.7714099906852543,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,2,8,0.03,0
0.8,0.03627819458897568,0.7719934706503288,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,2,8,0.03,1
0.8,0.046264235172321054,0.7646251999316779,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,2,8,0.03,2
0.8,0.03545324504877753,0.7726085207858073,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,2,8,0.03,3
0.8,0.05015474215692053,0.7617924938917803,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,2,8,0.03,4
0.8,0.03716494324249668,0.7713334366074444,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,4,8,0.03,0
0.8,0.036446081964746115,0.771868420288178,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,4,8,0.03,1
0.8,0.04627926071305681,0.7646142192045234,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,4,8,0.03,2
0.8,0.035460989956353633,0.7726027419282318,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,4,8,0.03,3
0.8,0.05022970720277978,0.7617381173979065,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,4,8,0.03,4
0.8,0.037132037864257006,0.7713579089191211,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,5,8,0.03,0
0.8,0.03646415885619148,0.7718549581905989,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,5,8,0.03,1
0.8,0.04601950478826531,0.7648040943193843,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,5,8,0.03,2
0.8,0.035331017958196334,0.772699731896086,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,5,8,0.03,3
0.8,0.050328668285497626,0.7616663470738915,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,5,8,0.03,4
0.8,0.03710726524496189,0.7713763337787843,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,6,8,0.03,0
0.8,0.03642442418753203,0.7718845497365923,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,6,8,0.03,1
0.8,0.04590370054733235,0.7648887747326563,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,6,8,0.03,2
0.8,0.0353199947847246,0.772707958920802,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,6,8,0.03,3
0.8,0.050340574706310905,0.7616577129981774,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,6,8,0.03,4
0.8,0.036992071255646304,0.7714620219143205,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,8,8,0.03,0
0.8,0.03645567071546712,0.7718612793615753,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,8,8,0.03,1
0.8,0.045877818525267795,0.7649077032038352,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,8,8,0.03,2
0.8,0.03529510634477068,0.7727265347795305,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,8,8,0.03,3
0.8,0.05032878909362615,0.7616662594675278,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,8,8,0.03,4
0.8,0.03689491818940368,0.7715343049389588,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,10,8,0.03,0
0.8,0.03635981301951379,0.7719326723690093,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,10,8,0.03,1
0.8,0.04592347981825423,0.7648743100585262,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,10,8,0.03,2
0.8,0.03547130650060105,0.7725950443799532,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,10,8,0.03,3
0.8,0.050267225615439476,0.7617109060327129,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,10,8,0.03,4
0.8,0.036901297983308115,0.7715295578816783,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,12,8,0.03,0
0.8,0.03639194455202621,0.7719087399369887,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,12,8,0.03,1
0.8,0.04603060102755804,0.7647959813165388,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,12,8,0.03,2
0.8,0.03541980311961434,0.7726334744513111,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,12,8,0.03,3
0.8,0.050438294358826796,0.7615868578823177,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,1,12,8,0.03,4
0.8,0.11279413713952803,0.7189110485937902,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,1,8,0.03,0
0.8,0.11477158101523373,0.7176358041630663,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,1,8,0.03,1
0.8,0.10663292048993162,0.7229136104552373,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,1,8,0.03,2
0.8,0.11757157472114783,0.7158378202305413,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,1,8,0.03,3
0.8,0.10035178705666724,0.7270402151478496,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,1,8,0.03,4
0.8,0.037345992745052084,0.7711988146626172,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,2,8,0.03,0
0.8,0.036483939032109884,0.7718402281728133,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,2,8,0.03,1
0.8,0.04623980498278046,0.7646430542882727,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,2,8,0.03,2
0.8,0.03162875849965724,0.7754727593707982,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,2,8,0.03,3
0.8,0.048042161527276604,0.763328069582799,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,2,8,0.03,4
0.8,0.03219556338304907,0.7750469275201864,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,4,8,0.03,0
0.8,0.028460996704835477,0.7778612923223933,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,4,8,0.03,1
0.8,0.04563110015356459,0.7650881844299674,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,4,8,0.03,2
0.8,0.0313510507600213,0.775681567794463,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,4,8,0.03,3
0.8,0.050246592067723826,0.7617258708975778,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,4,8,0.03,4
0.8,0.0391148297669571,0.7698860386579379,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,5,8,0.03,0
0.8,0.03748955343654976,0.7710921014578929,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,5,8,0.03,1
0.8,0.044952807256016844,0.7655848134431562,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,5,8,0.03,2
0.8,0.026498845903551407,0.7793481728621127,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,5,8,0.03,3
0.8,0.05185149560996326,0.7605636378698918,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,5,8,0.03,4
0.8,0.04560754757184826,0.7651054182401342,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,6,8,0.03,0
0.8,0.031254166259891816,0.7757544417021903,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,6,8,0.03,1
0.8,0.044798698331017454,0.7656977380216269,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,6,8,0.03,2
0.8,0.035164282192189464,0.7728241920266251,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,6,8,0.03,3
0.8,0.04568858602675729,0.7650461243339319,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,6,8,0.03,4
0.8,0.02339699602409394,0.7817103265966256,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,8,8,0.03,0
0.8,0.02940292549019623,0.7771495302668237,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,8,8,0.03,1
0.8,0.04619718384724613,0.7646742051609335,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,8,8,0.03,2
0.8,0.030008344243924612,0.7766927369770372,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,8,8,0.03,3
0.8,0.05189383015374112,0.7605330282078705,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,8,8,0.03,4
0.8,0.028962877151010785,0.7774818876022404,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,10,8,0.03,0
0.8,0.03223165446343488,0.7750198286796859,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,10,8,0.03,1
0.8,0.046612235055934786,0.7643709610916646,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,10,8,0.03,2
0.8,0.024469363407956645,0.7808920682008037,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,10,8,0.03,3
0.8,0.0445379140795742,0.7658889057224351,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,10,8,0.03,4
0.8,0.04094653101698609,0.7685313089217123,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,12,8,0.03,0
0.8,0.03756956646590575,0.7710326380571301,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,12,8,0.03,1
0.8,0.044495258724435605,0.7659201832825747,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,12,8,0.03,2
0.8,0.039845222165082184,0.7693452669179979,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,12,8,0.03,3
0.8,0.048720676117118916,0.7628342019173252,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,3,12,8,0.03,4
0.8,0.1130001729191316,0.7187779655970695,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,1,8,0.03,0
0.8,0.11606120825810663,0.7168065640849578,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,1,8,0.03,1
0.8,0.10742792028531849,0.7223946455981419,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,1,8,0.03,2
0.8,0.11927807977841047,0.7147464195478396,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,1,8,0.03,3
0.8,0.10092129811798972,0.7266641142900854,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,1,8,0.03,4
0.8,0.03752539994621121,0.7710654602205157,0.02,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,2,8,0.03,0
0.8,0.035687183507397455,0.7724340058846407,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,2,8,0.03,1
0.8,0.04612122964132982,0.764729724751199,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,2,8,0.03,2
0.8,0.030640014185200255,0.7762167090246939,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,2,8,0.03,3
0.8,0.048136384373241616,0.7632594497503102,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,2,8,0.03,4
0.8,0.03417584376782644,0.7735628373269188,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,4,8,0.03,0
0.8,0.029540194920112183,0.7770459122891036,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,4,8,0.03,1
0.8,0.04573521443210609,0.76501201160606,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,4,8,0.03,2
0.8,0.030882684371285288,0.7760339873085598,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,4,8,0.03,3
0.8,0.04997187363270572,0.7619251716068832,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,4,8,0.03,4
0.8,0.03905250253449338,0.7699322200260448,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,5,8,0.03,0
0.8,0.035660535825028705,0.7724538807136291,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,5,8,0.03,1
0.8,0.04508926737631844,0.7654848489721731,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,5,8,0.03,2
0.8,0.026946866850940523,0.7790081705523316,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,5,8,0.03,3
0.8,0.05115815798696801,0.7610653010885144,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,5,8,0.03,4
0.8,0.04479359673034928,0.7657014768309994,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,6,8,0.03,0
0.8,0.03176912461925397,0.7753672608639244,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,6,8,0.03,1
0.8,0.045377938837787575,0.7652734674020483,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,6,8,0.03,2
0.8,0.03396124844434393,0.7737233877997338,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,6,8,0.03,3
0.8,0.04605096041728948,0.764781096019323,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,6,8,0.03,4
0.8,0.026681483474598294,0.7792095337032474,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,8,8,0.03,0
0.8,0.029687152121810327,0.7769350121068243,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,8,8,0.03,1
0.8,0.046357813049339516,0.764556817967084,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,8,8,0.03,2
0.8,0.0298928801425752,0.7767798141193581,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,8,8,0.03,3
0.8,0.050554566129535995,0.7615025680649492,0.03,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,8,8,0.03,4
0.8,0.031753213367655,0.7753792182423065,0.05,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,10,8,0.03,0
0.8,0.031953107257918084,0.7752290238514244,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,10,8,0.03,1
0.8,0.04703159215494526,0.7640648152301519,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,10,8,0.03,2
0.8,0.025930941739366213,0.7797795811126212,0.07,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,10,8,0.03,3
0.8,0.044534623566721096,0.7658913184402442,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,10,8,0.03,4
0.8,0.040372922877899835,0.7689550375715513,0.2,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,0
0.8,0.03642552130906936,0.7718837326482956,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,1
0.8,0.04531813248133383,0.7653172514103361,0.1,ok,PDE,fisher_kpp,Fisher--KPP,pod_edmd_rbf,POD-EDMD-RBF,5,12,8,0.03,2
