system,method,method_label,sparse_factor,noise,seed,feature,equation,coef,true_coef
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,1,dx/dt,11.043519261923961,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,1,dy/dt,16.061286115252056,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,1,dz/dt,-0.47347671815119374,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x,dx/dt,-2.6180912458147683,-10.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x,dy/dt,-3.533269024486636,28.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x,dz/dt,-0.8430312383582287,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,y,dx/dt,4.151940147334788,10.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,y,dy/dt,2.1777752414645972,-1.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,y,dz/dt,1.0208690643249994,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,z,dx/dt,-0.642701512559422,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,z,dy/dt,-0.617908427022339,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,z,dz/dt,-1.6830810549917412,-2.6666666666666665
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x*x,dz/dt,0.463327932110475,0.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x*y,dz/dt,0.4251594816898497,1.0
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0,x*z,dy/dt,0.0,-1.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,1,dx/dt,11.973563064425685,0.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,1,dy/dt,9.65412478067989,0.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,1,dz/dt,12.165210315445483,0.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,x,dx/dt,-2.7480248560672353,-10.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,x,dy/dt,-7.639541009376529,28.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,x,dz/dt,-0.7175588559892399,0.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,y,dx/dt,3.5952292240441603,10.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,y,dy/dt,6.555456170538834,-1.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,y,dz/dt,0.26311453667869017,0.0
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0,z,dx/dt,-0.7944249302235087,0.0
