system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,support_f1,coef_error,practical_score,threshold,status
lorenz63,baseline,Baseline,16,0.08,0.01,9,1,0.9333333333333333,0.35982780491918404,0.6863614127884392,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.01,9,5,0.9333333333333333,0.030123867755823316,0.9060399069935609,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.01,9,5,1.0,0.01819827075033781,0.9821269871761548,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,0,1,0.8235294117647058,0.3502752267481617,0.6098974456844578,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,0,5,0.9333333333333333,0.016425702645687722,0.9182504248996551,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,0,5,0.8235294117647058,0.031143166073055034,0.7986567131128715,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.03,1,1,0.875,0.38481657082311144,0.6318526355298556,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,1,5,0.9333333333333333,0.09403917045376266,0.8531077849307945,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,1,5,0.5217391304347826,1.7087360213788074,0.19261350176500613,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.03,2,1,0.8235294117647058,0.9588489026308903,0.4204149746612106,0.1,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,2,5,0.875,0.03701741700004316,0.8437659634794383,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,2,5,0.875,0.03702450240499168,0.8437601985013504,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,3,1,0.9333333333333333,0.3458513437050894,0.6934891715186716,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,3,5,0.9333333333333333,0.02280337804736571,0.9125246878976488,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,3,5,0.9333333333333333,0.024147800779481712,0.9113267954322323,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,4,1,0.9333333333333333,0.3705902080621452,0.6809718381491707,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,4,5,0.9333333333333333,0.07636183455434135,0.867118568654724,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,4,5,1.0,0.03737026261166074,0.9639759650353017,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,5,1,0.7058823529411765,0.9395296897484906,0.36394511343247965,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,5,5,0.8235294117647058,0.036070369229697224,0.7948585696712739,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,5,5,0.875,0.04670454066996382,0.8359570117465422,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.03,6,1,0.875,0.3642815335880875,0.6413632219287851,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,6,5,0.875,0.08711021090588497,0.8048861938946058,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,6,5,0.8235294117647058,0.08453622096972271,0.7593378587469939,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.03,7,1,0.8,0.2748278986759408,0.6275356860568351,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,7,5,0.7777777777777778,0.16195103492273635,0.6693722492613433,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,7,5,0.875,0.04518454011060211,0.8371727349769323,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,8,1,0.875,0.3709317040721568,0.6382520714933775,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,8,5,0.9333333333333333,0.03776633353425135,0.8993675196175834,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,8,5,0.875,0.037116328825450975,0.8436854918589026,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.03,9,1,0.875,0.3734862837814131,0.6370649713304702,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.03,9,5,0.875,0.10526854007477286,0.7916628115921992,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.03,9,5,0.8571428571428571,0.09486634748525453,0.7828744203450833,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.05,0,1,0.8235294117647058,0.37289630127538714,0.5998482267012207,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,0,5,0.875,0.10363718583190673,0.7928330172568776,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,0,5,0.8235294117647058,0.07216567571185635,0.7680990265034643,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.05,1,1,0.7777777777777778,0.8758640360180555,0.4146237482268632,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,1,5,0.875,0.07194379365321218,0.8162741415927951,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,1,5,0.631578947368421,0.22835437589500115,0.5141667256309819,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.05,2,1,0.56,0.28557857501335393,0.4356015345030023,0.03,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,2,5,0.9333333333333333,0.036395025623816586,0.90055751934119,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,2,5,0.7,0.2736795605110457,0.5495887833193578,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.05,3,1,0.8235294117647058,0.9090810139970377,0.43137478489741227,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,3,5,0.875,0.05351283610528945,0.8305546643691311,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,3,5,0.875,0.09111093184372085,0.8019349586402327,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.05,4,1,0.6666666666666666,0.8540808491563491,0.3595672038627743,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,4,5,0.8235294117647058,0.06819110182751023,0.7709570041875222,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,4,5,0.6666666666666666,1.2915200289694182,0.29092770660463807,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.05,5,1,0.8235294117647058,0.3676490270067553,0.6021496710797851,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,5,5,0.875,0.030280687529202495,0.8492831231248317,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,5,5,0.75,1.2766135579976694,0.3294366746456702,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.05,6,1,0.5882352941176471,0.7574595789226128,0.3347077231092034,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,6,5,0.875,0.12965626967481855,0.7745718972124825,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,6,5,0.8235294117647058,0.13306621920350195,0.7268149008480833,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.05,7,1,0.7777777777777778,0.3651294111988592,0.5697465539876779,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,7,5,0.9333333333333333,0.07081028107393657,0.8716140943260977,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,7,5,0.9333333333333333,0.06754760047528043,0.8742779553041065,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.05,8,1,0.8235294117647058,0.7846511267693808,0.4614512043345295,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,8,5,0.9333333333333333,0.05223270584790292,0.8870027781366491,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,8,5,0.6153846153846154,1.3375414631535532,0.263261475821869,1.0,ok
lorenz63,baseline,Baseline,16,0.08,0.05,9,1,0.7777777777777778,0.8966573000636712,0.41007818215323755,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.05,9,5,1.0,0.03181297292537453,0.9691678882121642,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.05,9,5,0.875,0.03942339066583439,0.8418128818897294,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,0,1,0.6,0.9381905623224877,0.30956708368295544,0.1,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,0,5,0.7368421052631579,0.10276194805773495,0.6681787547719961,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,0,5,0.6666666666666666,0.32548582494570505,0.502960238517809,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.1,1,1,0.5454545454545454,0.8753350985611339,0.290857109149746,0.1,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,1,5,0.75,0.33011123775213186,0.5638626144287667,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,1,5,0.8235294117647058,0.2978894649090547,0.634514289568112,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,2,1,0.8235294117647058,0.4222493088525899,0.5790330897956943,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,2,5,0.875,0.15849065065274281,0.755293104443258,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,2,5,0.7142857142857143,0.12530484302902545,0.634748636078953,1.0,ok
lorenz63,baseline,Baseline,16,0.08,0.1,3,1,0.7777777777777778,0.7724874768339351,0.4388057957775055,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,3,5,0.7368421052631579,0.60328211630377,0.4595835616016752,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,3,5,0.6666666666666666,0.2376329904267832,0.5386626502552864,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,4,1,0.631578947368421,1.3778523197301358,0.2656089876263213,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,4,5,0.56,0.5136818586674705,0.3699588501991965,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,4,5,0.6086956521739131,0.8450580297571005,0.329905966293129,0.1,ok
lorenz63,baseline,Baseline,16,0.08,0.1,5,1,0.6,0.7570784725123988,0.34147592687882417,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,5,5,0.7777777777777778,0.11608123552017743,0.6968827653618557,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,5,5,0.875,0.12924484827863433,0.7748540994752442,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,6,1,0.9333333333333333,0.41810925487641726,0.6581533334782939,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,6,5,0.8235294117647058,0.1327978114281384,0.7269871140786082,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,6,5,0.7058823529411765,1.2616838706945994,0.31210478267433045,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,7,1,0.875,0.47632742989931726,0.5926869488970162,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,7,5,0.625,0.3498754917661142,0.4630056651982614,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,7,5,0.5,0.5280792195831403,0.32720816669203834,0.03,ok
lorenz63,baseline,Baseline,16,0.08,0.1,8,1,0.7058823529411765,1.2574354624072133,0.3126921520885739,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,8,5,0.8235294117647058,0.1347088758240701,0.725762730256804,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,8,5,0.625,1.5835564278658927,0.24191459232662152,0.3,ok
lorenz63,baseline,Baseline,16,0.08,0.1,9,1,0.8235294117647058,0.4120986740689736,0.5831953721702035,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,16,0.08,0.1,9,5,0.8235294117647058,0.15742016197853567,0.7115215708329593,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,16,0.08,0.1,9,5,0.6363636363636364,0.5515240702023,0.41015389228261356,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.0,0,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,0,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,0,5,0.5,1.3712664906981549,0.21085778505341615,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.0,1,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,1,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,1,5,0.6086956521739131,1.3313644740466046,0.26108987202562356,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.0,2,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,2,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,2,5,0.5185185185185185,1.3828387460969649,0.21760537483614442,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.0,3,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,3,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,3,5,0.5714285714285714,1.2936404058497273,0.24913607641860222,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.0,4,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,4,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,4,5,0.5882352941176471,1.965647269462022,0.1983497161563502,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.0,5,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,5,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,5,5,0.7,1.4163307223353894,0.2896954433966921,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.0,6,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,6,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,6,5,0.5714285714285714,1.2621820777293957,0.25260060940900364,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.0,7,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,7,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,7,5,0.75,1.477914768664808,0.30267384878783693,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.0,8,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,8,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,8,5,0.5714285714285714,2.4432957511242828,0.1659539617652629,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.0,9,1,0.4,0.9111712827736356,0.20929573586910008,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.0,9,5,0.6,0.5615522184423883,0.38423306817013514,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.0,9,5,0.625,2.6426267859591457,0.1715794773181602,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.01,0,1,0.4,0.9112042304974365,0.20929212776799397,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,0,5,0.625,2.957329969269805,0.15793477037633108,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,0,5,0.3870967741935484,1.0110675080316571,0.1924832322374008,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.01,1,1,0.6666666666666666,1.1958693673033538,0.30360033096384476,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,1,5,0.5333333333333333,1.2820592016508077,0.23370705411477843,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,1,5,0.375,1.0855684506047056,0.1798070928294248,0.03,ok
lorenz63,baseline,Baseline,32,0.16,0.01,2,1,0.4,0.9111363420973642,0.2092995623541032,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,2,5,0.6666666666666666,2.5995783222054496,0.18520687897081295,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,2,5,0.5714285714285714,1.3336366915427345,0.2448661239769966,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.01,3,1,0.5454545454545454,0.9804091051083065,0.27542518565865465,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,3,5,0.46153846153846156,1.788940833844777,0.16548879629769486,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,3,5,0.45161290322580644,1.4908203894921999,0.18131090669202213,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.01,4,1,0.7272727272727273,1.176033395996019,0.3342194695223592,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,4,5,0.5,1.2548425495822841,0.22174497287743059,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,4,5,0.5714285714285714,1.1511100635988294,0.2656435768203164,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.01,5,1,0.6666666666666666,1.1966479103665406,0.30349272795175636,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,5,5,0.6086956521739131,0.7434901577439597,0.34912479974165883,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,5,5,0.4,2.408096433611278,0.11736757095695004,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.01,6,1,0.5454545454545454,0.9792198739875739,0.2755906772275923,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,6,5,0.56,1.106128204465884,0.2658907462577837,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,6,5,0.7368421052631579,1.2301192716103007,0.3304047970183706,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.01,7,1,0.4,0.9111175232376404,0.2093016233362544,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,7,5,0.5333333333333333,1.9002821387912128,0.18389015544384843,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,7,5,0.5833333333333334,0.6903229816283856,0.3451016993044576,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.01,8,1,0.6,1.2893917227629372,0.26207834772630956,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,8,5,0.5185185185185185,1.1948921875216132,0.2362387189067402,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,8,5,0.631578947368421,2.388464307705637,0.18639091045821565,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.01,9,1,0.6666666666666666,2.134592614758955,0.21268048151703192,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.01,9,5,0.56,1.1989678837007103,0.25466492901094984,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.01,9,5,0.5714285714285714,1.3164518913449914,0.24668268465389337,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.03,0,1,0.6666666666666666,1.1919187492669543,0.30414752685957025,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,0,5,0.6666666666666666,1.3012562959268994,0.2896968355270254,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,0,5,0.7368421052631579,1.358209671851198,0.3124582661408286,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.03,1,1,0.6666666666666666,1.1900384294389534,0.3044086613756153,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,1,5,0.5454545454545454,1.1855510185210543,0.24957300965852097,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,1,5,0.3333333333333333,1.161917811553672,0.15418409134331604,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.03,2,1,0.6666666666666666,1.1905324401992319,0.30434001087243995,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,2,5,0.5333333333333333,1.3488483637706439,0.2270616279703832,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,2,5,0.5384615384615384,1.0043705165398678,0.2686437133345392,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.03,3,1,0.6666666666666666,1.1845438623119275,0.3051743103757714,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,3,5,0.631578947368421,2.222296407351757,0.1960027469625254,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,3,5,0.6363636363636364,1.819564404543337,0.22569572638178598,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.03,4,1,0.6666666666666666,1.1944050855494541,0.3038029172721047,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,4,5,0.5714285714285714,0.5385580682230059,0.37140526784832784,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,4,5,0.5714285714285714,1.958951551554454,0.1931185967301078,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.03,5,1,0.5333333333333333,1.1936247348972213,0.2431287926548302,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,5,5,0.5,1.3666154312534506,0.21127217941580848,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,5,5,0.6363636363636364,1.5998195189523616,0.24477223581276486,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.03,6,1,0.4,0.9098115258289577,0.20944475127009154,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,6,5,0.7368421052631579,0.35849376201700833,0.5423963847792277,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,6,5,0.7368421052631579,0.39718276483449677,0.5273770359960319,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.03,7,1,0.6666666666666666,1.1824952868651872,0.3054607589206889,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,7,5,0.5,1.4386695711146529,0.20502982688690494,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,7,5,0.5,1.2112399026258096,0.22611748250665092,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.03,8,1,0.6153846153846154,1.192445321787454,0.2806841334966135,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,8,5,0.6,1.3539771908399405,0.254887771357678,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,8,5,0.4444444444444444,1.364719167947427,0.1879480872268742,0.1,ok
lorenz63,baseline,Baseline,32,0.16,0.03,9,1,0.7272727272727273,1.1795470242777637,0.33368067730207546,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.03,9,5,0.5,1.5172117963071081,0.19863247134529097,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.03,9,5,0.631578947368421,1.4636276250272247,0.25636136766466144,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.05,0,1,0.6666666666666666,1.1826397387138983,0.30544054286278793,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,0,5,0.4,0.9974903242014516,0.20025128289916017,0.1,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,0,5,0.42424242424242425,1.063029690987973,0.2056404840394018,0.03,ok
lorenz63,baseline,Baseline,32,0.16,0.05,1,1,0.6666666666666666,1.1914304547635852,0.30421529700726346,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,1,5,0.5714285714285714,1.8150568128000968,0.20299006713835363,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,1,5,0.7777777777777778,0.4298149700677397,0.5439709291482165,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.05,2,1,0.5555555555555556,1.307024483917842,0.24081042894356214,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,2,5,0.6666666666666666,1.3020269104798858,0.28959985812142036,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,2,5,0.6666666666666666,1.4853413951497931,0.26823947324407166,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.05,3,1,0.6666666666666666,1.1756495656044328,0.306421896800947,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,3,5,0.7,1.451250739677903,0.28556850128354505,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,3,5,0.6,0.7490230891712837,0.34304864453464134,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.05,4,1,0.5333333333333333,1.1885501192186028,0.24369253811000408,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,4,5,0.5,1.6886302744158723,0.18596829945635768,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,4,5,0.6153846153846154,1.2569492390917687,0.27266214265069416,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.05,5,1,0.7058823529411765,1.1847644636814922,0.3230931135485936,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,5,5,0.631578947368421,0.8309727058209654,0.34494175984192826,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,5,5,0.6153846153846154,1.27779512844937,0.27016679757478634,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.05,6,1,0.6666666666666666,1.1699403296953026,0.3072281101666414,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,6,5,0.5333333333333333,1.3464986053214412,0.2272890050408844,1.0,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,6,5,0.6666666666666666,1.277619985725821,0.2927032037147393,1.0,ok
lorenz63,baseline,Baseline,32,0.16,0.05,7,1,0.631578947368421,1.9944456332796316,0.21091681890937908,0.3,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,7,5,0.6,0.6602034656466464,0.3614014862728292,0.3,ok
lorenz63,edmd_rbf,EDMD-RBF,32,0.16,0.05,7,5,0.631578947368421,0.9071693991277464,0.3311603823222399,0.3,ok
lorenz63,baseline,Baseline,32,0.16,0.05,8,1,0.7272727272727273,1.174668015794441,0.33442931150437827,1.0,ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.16,0.05,8,5,0.6666666666666666,1.360142427123258,0.282468828577967,0.3,ok
