system,method,method_label,sparse_factor,noise,seed,feature,equation,coef,true_coef
lorenz63,linear_interp,Linear interpolation,32,0.0,0,y,dy/dt,0.0,-1.0
lorenz63,linear_interp,Linear interpolation,32,0.0,0,z,dy/dt,-1.1897575252262467,0.0
lorenz63,linear_interp,Linear interpolation,32,0.0,0,z,dz/dt,-5.888080028006994,-2.6666666666666665
lorenz63,linear_interp,Linear interpolation,32,0.0,0,x*x,dz/dt,1.2017545714775952,0.0
lorenz63,linear_interp,Linear interpolation,32,0.0,0,x*y,dz/dt,0.0,1.0
lorenz63,linear_interp,Linear interpolation,32,0.0,0,x*z,dy/dt,0.0,-1.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,1,dx/dt,-7.762186510899482,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,1,dy/dt,0.7909116354760387,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,1,dz/dt,75.56716255220346,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x,dx/dt,-9.533280802112634,-10.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x,dy/dt,16.512493327639348,28.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x,dz/dt,0.6655458327050431,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,y,dx/dt,9.439511630510134,10.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,y,dy/dt,1.5929921596759617,-1.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,z,dx/dt,0.36108427670669,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,z,dz/dt,-6.6521154863566725,-2.6666666666666665
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x*x,dz/dt,1.276485558885328,0.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x*y,dz/dt,0.0,1.0
lorenz63,smoothing_spline_cv,Tuned smoothing spline,32,0.0,0,x*z,dy/dt,-0.7008729769754198,-1.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,1,dx/dt,15.91802514889602,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,1,dz/dt,-1.6512843979144165,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x,dx/dt,-9.93310122449346,-10.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x,dy/dt,21.304311270480518,28.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x,dz/dt,2.6377050820616916,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,y,dx/dt,9.945206377221087,10.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,y,dy/dt,0.0,-1.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,y,dz/dt,-1.9067305218026838,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,z,dx/dt,-0.7719711449919923,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,z,dz/dt,-2.4712339000700227,-2.6666666666666665
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x*x,dx/dt,0.38502065969847976,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x*y,dx/dt,-0.337747531476864,0.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x*y,dz/dt,0.9171386206317181,1.0
lorenz63,edmd_poly3,EDMD-polynomial,32,0.0,0,x*z,dy/dt,-0.806419816024129,-1.0
lorenz63,baseline,Baseline,32,0.1,0,1,dx/dt,-3.1098360839467523,0.0
lorenz63,baseline,Baseline,32,0.1,0,1,dy/dt,3.22431781828047,0.0
lorenz63,baseline,Baseline,32,0.1,0,1,dz/dt,44.10443555520979,0.0
lorenz63,baseline,Baseline,32,0.1,0,x,dx/dt,9.17529725995428,-10.0
lorenz63,baseline,Baseline,32,0.1,0,x,dy/dt,-7.433308331162954,28.0
lorenz63,baseline,Baseline,32,0.1,0,y,dx/dt,0.0,10.0
lorenz63,baseline,Baseline,32,0.1,0,y,dy/dt,5.6323272623642495,-1.0
lorenz63,baseline,Baseline,32,0.1,0,y,dz/dt,0.9724546227550785,0.0
lorenz63,baseline,Baseline,32,0.1,0,z,dz/dt,-4.104044215867641,-2.6666666666666665
