system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,spline_alpha,spline_cv_error,spline_cv_folds,support_f1,coef_error,practical_score,threshold,status,gp_kernel,gp_cv_error,gp_cv_folds
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,1,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,2,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,2,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,2,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,3,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,3,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,3,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,4,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,4,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,4,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,5,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,5,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,5,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,6,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,6,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,6,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,7,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,7,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,7,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,8,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,8,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,8,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.0,9,1,,,0,1.0,0.0282007673252544,0.9725727034822048,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.0,9,5,,,0,1.0,0.0126079495678594,0.987549031613627,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,9,5,0.0,3.097060743896869e-06,4,1.0,0.0012647054665156,0.9987368919930856,0.003,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,0,1,,,0,1.0,0.0293314832594375,0.9715043368084324,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,0,5,,,0,1.0,0.0137380162302474,0.9864481591789026,0.01,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,0,5,3e-05,0.0001567438510793,4,1.0,0.0029743802213661,0.9970344404802148,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,1,1,,,0,1.0,0.0325361014516884,0.9684891391148992,0.03,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,1,5,,,0,1.0,0.0169635286631962,0.9833194326196782,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,1,5,0.0001,0.0001978148194746,4,1.0,0.0018159212469428,0.9981873703457592,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,2,1,,,0,1.0,0.0303558113822519,0.97053851587295,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,2,5,,,0,1.0,0.0143928500191418,0.9858113648781432,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,2,5,3e-05,0.0001813003143296,4,1.0,0.0039169823913415,0.9960983004969084,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,3,1,,,0,1.0,0.030715681757929,0.9701996561209372,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,3,5,,,0,1.0,0.0149779980374268,0.985243031803262,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,3,5,0.0001,0.000184492332847,4,1.0,0.0049398762345658,0.9950844061904728,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,4,1,,,0,1.0,0.0318749947472001,0.9691096354602438,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,4,5,,,0,1.0,0.0160628113588572,0.9841911236399103,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,4,5,0.0001,0.0001856917826977,4,1.0,0.0023296412883484,0.9976757733260746,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,5,1,,,0,1.0,0.0255790204952804,0.9750589472053284,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,5,5,,,0,1.0,0.009866627530743,0.9902297716730492,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,5,5,0.0001,0.0001771874385253,4,1.0,0.0081622175531046,0.9919038648632212,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,6,1,,,0,1.0,0.0276562529404472,0.9730880312737706,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,6,5,,,0,1.0,0.0120048879585595,0.9881375197873046,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,6,5,0.0001,0.0001709670312945,4,1.0,0.0059594100069698,0.9940758941686042,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,7,1,,,0,1.0,0.0329510351160171,0.9681000996215504,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,7,5,,,0,1.0,0.0167200366873259,0.9835549255606262,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,7,5,3e-05,0.0001832737614461,4,1.0,0.0060819898283623,0.993954777155488,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,8,1,,,0,1.0,0.0271319531548567,0.973584744324699,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,8,5,,,0,1.0,0.0114908462316187,0.9886396933057487,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,8,5,0.0001,0.0001580679339005,4,1.0,0.0055787732145215,0.9944521768327628,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.01,9,1,,,0,1.0,0.0276749793387373,0.9730702995644158,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.01,9,5,,,0,1.0,0.0122344330978826,0.9879134391225558,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,9,5,0.0001,0.0001821072211472,4,1.0,0.0024292337703324,0.9975766531057804,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,0,1,,,0,1.0,0.0287853142918286,0.9720200960375848,0.03,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,0,5,,,0,1.0,0.0143098829803419,0.9858920008367708,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,0,5,0.001,0.0015481555710182,4,1.0,0.0054925924699366,0.9945374113036036,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,1,1,,,0,1.0,0.0402905781709457,0.9612698807271856,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,1,5,,,0,1.0,0.0218114584271376,0.9786541262115892,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,1,5,0.001,0.0015703230934647,4,1.0,0.037078096808424,0.9642475364945698,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,2,1,,,0,1.0,0.052582979687238,0.9500438628573852,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,2,5,,,0,1.0,0.0349354664948227,0.9662438213532828,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,2,5,0.001,0.0016459877140995,4,1.0,0.0262258278950636,0.9744443891566668,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,3,1,,,0,1.0,0.0451491374986701,0.9568012488564795,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,3,5,,,0,1.0,0.0259258436902924,0.974729320009099,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,3,5,0.001,0.0015772706006276,4,1.0,0.0183896202326852,0.9819424512315008,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,4,1,,,0,1.0,0.0276069975799799,0.973134673425741,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,4,5,,,0,1.0,0.0100349631083332,0.9900647368904428,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,4,5,0.001,0.0015974768950977,4,1.0,0.0125576454485799,0.9875980932986616,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,5,1,,,0,1.0,0.0342958347088662,0.9668413682449762,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,5,5,,,0,1.0,0.0165274549776525,0.9837412606056803,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,5,5,0.001,0.0015579681282437,4,1.0,0.0177235312312651,0.9825851219045484,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,6,1,,,0,1.0,0.0432939301646877,0.9585026530750989,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,6,5,,,0,1.0,0.0245890311593547,0.9760010790555392,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,6,5,0.001,0.0013583545409931,4,1.0,0.0193818826302586,0.9809866322322224,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,7,1,,,0,1.0,0.0304940370200773,0.9704083323875816,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,7,5,,,0,1.0,0.0136863006471101,0.9864984851443952,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,7,5,0.001,0.0016816282964246,4,1.0,0.0184575768643167,0.9818769310734132,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,8,1,,,0,1.0,0.0179668758650066,0.9823502352669976,0.03,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,8,5,,,0,1.0,0.0016110652658901,0.9983915260905564,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,8,5,0.001,0.0015972152045633,4,1.0,0.0307895709257602,0.9701301101658336,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.03,9,1,,,0,1.0,0.0493860665729005,0.9529381338803304,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.03,9,5,,,0,1.0,0.0295989803395441,0.9712519331266404,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.03,9,5,0.0003,0.0014730372543695,4,1.0,0.0187351455966882,0.9816094048804856,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,0,1,,,0,1.0,0.0352194384640177,0.9659787701472514,0.03,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,0,5,,,0,1.0,0.0173160875698453,0.9829786555216972,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,0,5,0.001,0.0039277445307932,4,1.0,0.0141288328706938,0.9860680098891388,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,1,1,,,0,1.0,0.058396561319639,0.9448254430769988,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,1,5,,,0,1.0,0.0342712890180867,0.9668643136651088,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,1,5,0.001,0.0034328488026729,4,1.0,0.0232375906171557,0.9772901319984342,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,2,1,,,0,1.0,0.0246590409227433,0.975934393844281,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,2,5,,,0,1.0,0.0049440159708329,0.9950803070695866,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,2,5,0.001,0.0043772622459097,4,1.0,0.0107965227874356,0.989318797063466,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,3,1,,,0,1.0,0.0673303766789441,0.9369170238661751,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,3,5,,,0,1.0,0.0402384526935492,0.9613180491555974,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,3,5,0.003,0.0044864064675583,4,1.0,0.0225179283490673,0.9779779623175662,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,4,1,,,0,1.0,0.0573396713437684,0.9457698666778525,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,4,5,,,0,1.0,0.0383090524763201,0.9631043836274424,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,4,5,0.001,0.0041945999587466,4,1.0,0.0265635888527256,0.9741237765091468,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,5,1,,,0,1.0,0.0784754406351137,0.9272348375509604,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,5,5,,,0,1.0,0.0571421384218067,0.945946589067849,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,5,5,0.001,0.0039374358697906,4,1.0,0.0448672320281525,0.9570593941001838,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,6,1,,,0,1.0,0.0276020795806938,0.9731393307495476,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,6,5,,,0,1.0,0.0095962984165316,0.9904949152135536,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,6,5,0.003,0.0044618794627368,4,1.0,0.0270327488262469,0.97367878594218,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,7,1,,,0,1.0,0.0519852877925291,0.9505836361061528,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,7,5,,,0,1.0,0.0338837766031767,0.9672267063571672,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,7,5,0.001,0.0045494324724062,4,1.0,0.0199608233671251,0.9804298136655584,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,8,1,,,0,1.0,0.0588545440506118,0.944416780962694,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,8,5,,,0,1.0,0.0396962004841942,0.9618194233414458,0.03,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,8,5,0.001,0.0035710830123757,4,1.0,0.0290895095507683,0.9717327702976324,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.05,9,1,,,0,1.0,0.0299016463314508,0.9709665030268066,0.03,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.05,9,5,,,0,1.0,0.0148384235689314,0.9853785359084568,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.05,9,5,0.003,0.004233552469439,4,1.0,0.0743094700256256,0.9308304803234648,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,0,1,,,0,1.0,0.1438340069000473,0.874252727203086,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,0,5,,,0,1.0,0.1027735520997406,0.906804482294616,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,0,5,0.01,0.0140311857262895,4,1.0,0.0589602313851731,0.9443225254001748,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,1,1,,,0,1.0,0.0871352733417618,0.9198487295201864,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,1,5,,,0,1.0,0.0520057302920024,0.9505651644334984,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,1,5,0.01,0.0163873281495946,4,1.0,0.0264640298184896,0.974218258945548,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,2,1,,,0,1.0,0.0985986622237578,0.9102505167590712,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,2,5,,,0,1.0,0.0649738438717878,0.9389901975098556,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,2,5,0.01,0.0152683132209821,4,1.0,0.0965733493237029,0.911931701255312,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,3,1,,,0,1.0,0.0871739677234831,0.9198159905299946,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,3,5,,,0,1.0,0.0508536327875887,0.9516073112363994,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,3,5,0.01,0.0140615576756633,4,1.0,0.0294733930254833,0.971370417899908,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,4,1,,,0,1.0,0.1112118980564871,0.8999183699787618,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,4,5,,,0,1.0,0.07151541413007,0.9332576898222869,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,4,5,0.01,0.0157735080035592,4,1.0,0.0739261245679547,0.9311627467879174,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,5,1,,,0,1.0,0.0677467007296696,0.9365517114842188,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,5,5,,,0,1.0,0.034096417148972,0.9670278161847068,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,5,5,0.01,0.0141914739496317,4,1.0,0.1114592304096813,0.8997181116858441,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,6,1,,,0,1.0,0.1068375922932848,0.9034749153469522,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,6,5,,,0,1.0,0.0713160829089758,0.9334313336216056,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,6,5,0.01,0.0146314439405473,4,1.0,0.0485760506739368,0.9536742703185752,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,7,1,,,0,1.0,0.1686511812587527,0.8556873223051049,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,7,5,,,0,1.0,0.1176968806371679,0.8946969588301328,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,7,5,0.01,0.0150555913535229,4,1.0,0.0765392188902294,0.9289025262181052,0.1,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,8,1,,,0,1.0,0.1067940606920791,0.9035104501506804,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,8,5,,,0,1.0,0.069802698220534,0.9347518020503772,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,8,5,0.01,0.0147902275446657,4,1.0,0.0443914175572508,0.957495420959051,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,16,0.08,0.1,9,1,,,0,1.0,0.1144702866778394,0.8972872690764437,0.1,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,16,0.08,0.1,9,5,,,0,1.0,0.0847036841713952,0.9219107619827986,0.3,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.1,9,5,0.01,0.0143861217635839,4,1.0,0.0419842714359544,0.95970738466321,0.3,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,0,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,0,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,0,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,1,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,1,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,1,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,2,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,2,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,2,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,3,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,3,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,3,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,4,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,4,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,4,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,5,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,5,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,5,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,6,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,6,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,6,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,7,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,7,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,7,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,8,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,8,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,8,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.0,9,1,,,0,1.0,0.1067549602114993,0.9035423702179762,0.3,ok,,,
vanderpol_mu2,linear_interp,Linear interpolation,32,0.16,0.0,9,5,,,0,1.0,0.0485872468271501,0.9536640875862576,0.1,ok,,,
vanderpol_mu2,smoothing_spline_cv,Tuned smoothing spline,32,0.16,0.0,9,5,0.0,0.0006637704479348,4,1.0,0.0073691294675486,0.9926847773552048,0.03,ok,,,
vanderpol_mu2,baseline,Baseline,32,0.16,0.01,0,1,,,0,1.0,0.1085750836846859,0.9020588814572634,0.3,ok,,,
