system,method,method_label,sparse_factor,noise,support_f1_mean,support_f1_std,coef_error_median,coef_error_mean,practical_score_mean,n_ok
lorenz63,edmd_poly3,EDMD-polynomial,32,0.03,0.586988625409678,0.0657834204693185,1.3124526314881448,1.0226277216226292,0.3116957358355557,10
lorenz63,edmd_poly3,EDMD-polynomial,32,0.05,0.6493203597228365,0.09641818368118661,1.2896270268995829,1.1276638090092024,0.3402937837138639,10
lorenz63,edmd_poly3,EDMD-polynomial,32,0.1,0.6036848695374696,0.08361435581596907,1.024325377415827,1.0783139815179126,0.3016963814966784,10
lorenz63,edmd_poly3,EDMD-polynomial,64,0.0,0.6153846153846154,0.0,1.0720676276535268,1.0720676276535268,0.2969906035747954,10
lorenz63,edmd_poly3,EDMD-polynomial,64,0.01,0.5618061178587495,0.058087700811771795,1.1366468531984881,1.1742919611361213,0.2596735383336392,10
lorenz63,edmd_poly3,EDMD-polynomial,64,0.03,0.5564041299830773,0.08686224611028025,1.2524503837911976,1.3031488989094173,0.24644944418013853,10
lorenz63,edmd_poly3,EDMD-polynomial,64,0.05,0.5449342324342324,0.13280689743661828,1.0653078675965861,1.2293048896567405,0.2543411869049801,10
lorenz63,edmd_poly3,EDMD-polynomial,64,0.1,0.5332519332519332,0.07619126612662987,1.201525689577521,1.4967508050023983,0.23338111254206423,10
lorenz63,edmd_rbf,EDMD-RBF,8,0.0,1.0,0.0,0.003982790925643151,0.0039993672184580305,0.9960165761882489,10
lorenz63,edmd_rbf,EDMD-RBF,8,0.01,0.9866666666666667,0.028109134757052297,0.00539095637827645,0.00711861316572663,0.9798052146740741,10
lorenz63,edmd_rbf,EDMD-RBF,8,0.03,0.9358333333333333,0.051076377086636614,0.016933721474783302,0.01783779382467582,0.9196109018284954,10
lorenz63,edmd_rbf,EDMD-RBF,8,0.05,0.8023102061337355,0.14276018527445344,0.0550929303084147,0.11447501795414032,0.7387479176266231,10
lorenz63,edmd_rbf,EDMD-RBF,8,0.1,0.7192047709772168,0.12529654989943176,0.1923996037266955,0.27560535884583603,0.5897861163429626,10
lorenz63,edmd_rbf,EDMD-RBF,16,0.0,0.9623529411764705,0.05802508218656752,0.010250061986873449,0.013752747025709269,0.9498370616089418,10
lorenz63,edmd_rbf,EDMD-RBF,16,0.01,0.9523809523809523,0.04708697452124237,0.014978824006932099,0.02148075003182106,0.9336755481506941,10
lorenz63,edmd_rbf,EDMD-RBF,16,0.03,0.8241604010025062,0.10771585338727092,0.0475391401558547,0.327516817972811,0.7157932001315546,10
lorenz63,edmd_rbf,EDMD-RBF,16,0.05,0.8231699346405229,0.058513100033515585,0.10796262501376935,0.4780522383150744,0.6452589587369875,10
lorenz63,edmd_rbf,EDMD-RBF,16,0.1,0.7290068201193521,0.07004480810241391,0.5847652817506197,0.5914376267067665,0.4924106148017984,10
lorenz63,edmd_rbf,EDMD-RBF,32,0.0,0.6007146338067391,0.08663361517695777,1.2658528972414151,1.3715753748507349,0.2584765969051517,10
lorenz63,edmd_rbf,EDMD-RBF,32,0.01,0.5650313390313391,0.10704696524156504,1.3102684828351419,1.356582134787875,0.2426563885812622,10
lorenz63,edmd_rbf,EDMD-RBF,32,0.03,0.6439371155160629,0.10119535706944446,1.437681484233135,1.4157121447906378,0.29677063144289806,10
lorenz63,edmd_rbf,EDMD-RBF,32,0.05,0.640856855562738,0.08329130164497106,1.258451143865435,1.1945860438330165,0.2974685202654368,10
lorenz63,edmd_rbf,EDMD-RBF,32,0.1,0.5801332222988569,0.16398238935163034,1.3074076297653159,1.2069778143825658,0.28712073777982516,10
lorenz63,edmd_rbf,EDMD-RBF,64,0.0,0.6666666666666666,0.0,1.4289612661247655,1.428960208563291,0.27446586581283733,10
lorenz63,edmd_rbf,EDMD-RBF,64,0.01,0.5180149752208576,0.09774420528455295,1.0940820890079899,1.3314900268112513,0.22982586438482996,10
lorenz63,edmd_rbf,EDMD-RBF,64,0.03,0.5204064277787739,0.08452398339479276,1.3444859543909922,1.531416063690702,0.21670632235875145,10
lorenz63,edmd_rbf,EDMD-RBF,64,0.05,0.5474875320757674,0.08518038638388971,1.09280182943124,1.2565130869674621,0.2475266113663392,10
lorenz63,edmd_rbf,EDMD-RBF,64,0.1,0.47065449170712326,0.09691110792435499,1.0700487113941035,1.2597148596887222,0.21438796843427022,10
vanderpol_mu2,baseline,Baseline,8,0.0,1.0,0.0,0.0071470812795428,0.0071470812795428,0.9929036370035818,10
vanderpol_mu2,baseline,Baseline,8,0.01,1.0,0.0,0.0095718188123242,0.00902805184960678,0.991055562458382,10
vanderpol_mu2,baseline,Baseline,8,0.03,1.0,0.0,0.0161550383827245,0.01446808707235733,0.9857621911414822,10
vanderpol_mu2,baseline,Baseline,8,0.05,1.0,0.0,0.0221137383579257,0.02486972732506405,0.9757999442494902,10
vanderpol_mu2,baseline,Baseline,8,0.1,1.0,0.0,0.1018591124096076,0.10032846653585666,0.9091273457965618,10
vanderpol_mu2,baseline,Baseline,16,0.0,1.0,0.0,0.0282007673252544,0.0282007673252544,0.9725727034822048,10
vanderpol_mu2,baseline,Baseline,16,0.01,1.0,0.0,0.0298436473208447,0.02958073136438456,0.9712743405367228,10
vanderpol_mu2,baseline,Baseline,16,0.03,1.0,0.0,0.037293206439905954,0.03698517515602005,0.9644310484759361,10
vanderpol_mu2,baseline,Baseline,16,0.05,1.0,0.0,0.05466247956814875,0.04897640871195117,0.9535766586008719,10
vanderpol_mu2,baseline,Baseline,16,0.1,1.0,0.0,0.10681582649268195,0.10924536298971628,0.9020598002354501,10
vanderpol_mu2,baseline,Baseline,32,0.0,1.0,0.0,0.1067549602114993,0.1067549602114993,0.9035423702179763,10
vanderpol_mu2,baseline,Baseline,32,0.01,1.0,0.0,0.10796296343991704,0.10738025061227485,0.9030376208486093,10
vanderpol_mu2,baseline,Baseline,32,0.03,1.0,0.0,0.11714274737162739,0.11626224362923061,0.8959258822097913,10
vanderpol_mu2,baseline,Baseline,32,0.05,1.0,0.0,0.11145687526478379,0.12120590593814247,0.8925909434255177,10
vanderpol_mu2,baseline,Baseline,32,0.1,1.0,0.0,0.19919766212062684,0.20627558711486843,0.8296780962130011,10
vanderpol_mu2,baseline,Baseline,64,0.0,0.8,0.0,0.7152533904965458,0.7152533904965458,0.46640339231068906,10
vanderpol_mu2,baseline,Baseline,64,0.01,0.8,0.0,0.694645796515259,0.7025275606096135,0.4700832151998043,10
vanderpol_mu2,baseline,Baseline,64,0.03,0.8,0.0,0.6208766488476078,0.6366005382308596,0.4897171835304529,10
vanderpol_mu2,baseline,Baseline,64,0.05,0.9314285714285715,0.09055134723051207,0.3120533015097548,0.39596032321298585,0.6768319074705366,10
vanderpol_mu2,baseline,Baseline,64,0.1,0.9264285714285714,0.0995482995614603,0.4102854518562665,0.418700642467036,0.6577284209204562,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,8,0.0,1.0,0.0,0.0002387748033307,0.00023877480333069998,0.9997612821964659,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,8,0.01,1.0,0.0,0.0028907148508570497,0.00254604393337304,0.9974613461711058,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,8,0.03,1.0,0.0,0.0086967181835741,0.0081919253807416,0.9918857166138109,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,8,0.05,1.0,0.0,0.01122548704737825,0.01120963910487036,0.988940711303937,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,8,0.1,1.0,0.0,0.028286389497569647,0.02989635101192737,0.9711579454320134,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,16,0.0,1.0,0.0,0.0009545874844077,0.0009545874844076998,0.9990463228838316,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,16,0.01,1.0,0.0,0.0030939054732384,0.00315696958319637,0.9968542617388007,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,16,0.03,1.0,0.0,0.010615233171355098,0.01160052988100717,0.9885591940107872,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,16,0.05,1.0,0.0,0.02576345183125385,0.02214902257064415,0.9784115366233206,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,16,0.1,1.0,0.0,0.03496094833743365,0.03361677385548112,0.9676124994257636,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,32,0.0,1.0,0.0,0.0039036201190318,0.0039036201190318005,0.9961115588779638,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,32,0.01,1.0,0.0,0.0053438129872933,0.00500144776166205,0.9950249693980565,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,32,0.03,1.0,0.0,0.01670244252903495,0.01687546846322468,0.9834310930483576,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,32,0.05,1.0,0.0,0.0298162864731649,0.03348933686832866,0.9677872489923057,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,32,0.1,0.9857142857142858,0.04517539514526258,0.05505296985462125,0.07690576181942452,0.9222654863296297,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.0,1.0,0.0,0.029670165286031,0.029670165286030996,0.9711847868508563,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.01,1.0,0.0,0.03109157933873965,0.029662751602713172,0.9712407034262436,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.03,1.0,0.0,0.0276253351431514,0.02853989135030378,0.9726351171851905,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.05,1.0,0.0,0.0331282873833605,0.036483315662239765,0.9650580901831003,10
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.1,1.0,0.0,0.0824220914757528,0.08960494217560559,0.918545787209848,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,8,0.0,1.0,0.0,0.00026716150455185,0.00026786212409079,0.9997322096358957,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,8,0.01,1.0,0.0,0.00287434292911675,0.00258162107872779,0.9974260222707058,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,8,0.03,1.0,0.0,0.00771904251482225,0.00806950442318205,0.9920017300236642,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,8,0.05,1.0,0.0,0.008319744582886,0.009697946021183129,0.9904174833435487,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,8,0.1,0.9477272727272726,0.11033070748333894,0.06409049762567626,0.11825901821949072,0.861319672259573,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,16,0.0,1.0,0.0,0.0011756749453877,0.00122049962235468,0.9987810116795908,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,16,0.01,1.0,0.0,0.0031852916062492,0.00325810821729416,0.9967539333509536,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,16,0.03,1.0,0.0,0.01099150578067965,0.011998737276155049,0.9881629834177398,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,16,0.05,1.0,0.0,0.023415644716785602,0.02295413454329295,0.9775852183064201,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,16,0.1,0.95,0.15811388300841897,0.050098370592986705,0.14946798393247296,0.8765215710831166,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,32,0.0,1.0,0.0,0.0048096825470812996,0.0047817267017927195,0.9952410521459114,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,32,0.01,1.0,0.0,0.0057942399332049,0.006220879994121629,0.9938208175806423,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,32,0.03,1.0,0.0,0.01957509512686945,0.02288380553557784,0.977813537858746,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,32,0.05,1.0,0.0,0.0360209480919486,0.03584267546668498,0.9657092339528086,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,32,0.1,0.9746031746031745,0.05406154401881399,0.10295469697043895,0.12477628328453876,0.8726582263819255,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.0,1.0,0.0,0.0065326547154005,0.00648801299266282,0.9935539213085975,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.01,0.9857142857142858,0.045175395145262566,0.01142245095510105,0.04831151452068945,0.9507518111484463,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.03,0.8964285714285714,0.11597217979007196,0.17681119838834505,0.18922813523980203,0.7813474811436214,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.05,1.0,0.0,0.042117711107468855,0.04021623398422625,0.9616129112605719,10
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.1,0.9035714285714285,0.08916658719559052,0.3209352754665687,0.2989533652946754,0.7216438749017244,10
