system,method,method_label,sparse_factor,noise,support_f1_mean,support_f1_std,coef_error_median,coef_error_mean,practical_score_mean,n_ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.0,1.0,0.0,7.984938949354652e-06,7.989686624611876e-06,0.9999920103772115,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,0.8916666666666666,0.15507294750413125,0.004202640179311545,0.009120278043874271,0.8846362368025166,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.03,0.6666666666666666,0.0,0.02247480403040166,0.022219066479579275,0.6521763945946324,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.05,0.6666666666666666,0.0,0.031496178201089076,0.0338288715477154,0.6448896923008989,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.1,0.6666666666666666,0.0,0.1045456046467293,0.10326658205962123,0.6043594715400304,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.0,1.0,0.0,3.2153309285704004e-05,3.215653568225828e-05,0.9999678444983278,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.01,0.6666666666666666,0.0,0.020153099436510474,0.02016994428558534,0.6534858948455242,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.03,0.6666666666666666,0.0,0.025943188206627495,0.0259771327587347,0.6497892897202628,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.05,0.6666666666666666,0.0,0.060090913929660865,0.05938375178139309,0.6293025129648242,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.1,0.6666666666666666,0.0,0.16395730878030623,0.16652778378469624,0.5716860919553168,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.0,1.0,0.0,0.00012865060179311806,0.00012865089156434032,0.9998713656573586,8
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.01,0.6666666666666666,0.0,0.020412865488780196,0.020699722756610778,0.6531470330752108,8
