system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,rank_cv_error,rank_cv_folds,rank_grid,spline_alpha,spline_cv_error,spline_cv_folds,gp_kernel,gp_cv_error,gp_cv_folds,gp_cv_spatial_points,support_f1,coef_error,practical_score,threshold,status
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,1,5,2,cv,0.002402590030697603,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.0453304950698266,0.7653082003950925,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,2,5,2,cv,0.002895157217793256,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.036137980928726686,0.7720979393911727,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,3,5,2,cv,0.002412335130725397,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.0465442112661284,0.7644206440472737,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,4,5,2,cv,0.002859997080418803,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.024396464731407816,0.7809476384807287,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,5,5,2,cv,0.0023898774707975614,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.048346987314247504,0.7631061181846998,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,6,5,2,cv,0.002661128344859522,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.03723198401542148,0.7712835820034892,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,7,5,2,cv,0.0030731107262346002,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.03567734829934948,0.7724413412281854,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,0,5,2,cv,0.005544247372734724,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.04620174471491001,0.7646708715994351,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,1,5,2,cv,0.005832609538058912,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.09695295133611094,0.7292929008719871,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,2,5,2,cv,0.006887287797579037,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.025046250461490827,0.7804525889830126,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,3,5,2,cv,0.006225833491128307,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.021997319096164678,0.7827809183565229,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,4,5,2,cv,0.005543363976539865,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.03983047290184387,0.7693561795390055,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,5,5,2,cv,0.006362092572923726,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.0730684968189247,0.7455255674466009,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,6,5,2,cv,0.007478281922184323,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.12880477543687313,0.7087142235825339,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,7,5,2,cv,0.006023997161382827,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.02336804515218751,0.7817324410212848,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,0,5,1,cv,0.02547278731000562,3,"1,2,3,4,6,8",,,0,,,0,0,0.5454545454545454,0.9567713438972116,0.27875231674651807,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,1,5,1,cv,0.022628096744938514,3,"1,2,3,4,6,8",,,0,,,0,0,0.6,0.919665072895699,0.31255452238599946,0.001,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,2,5,2,cv,0.019886827167212313,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.14764658615956908,0.6970787084176172,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,3,5,2,cv,0.02153951032989045,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.07186214873179289,0.7463646336859128,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,4,5,2,cv,0.023465373479092083,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.1673735235483889,0.6852990785402537,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,5,5,2,cv,0.02254397393997375,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.7652555774559372,0.3776601389513567,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,6,5,2,cv,0.022230324149706982,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.03973905632095587,0.7694238233492394,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,7,5,2,cv,0.020027713598567268,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.06354161829595653,0.7522037560521496,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,0,5,6,cv,1.1324489830386482e-10,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,7.963467638876405e-06,0.9999920365957774,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,1,5,6,cv,1.1711848777467407e-10,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,8.013524183532945e-06,0.9999919865400325,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,2,5,8,cv,1.1138902005686175e-10,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,8.039870394101017e-06,0.9999919601942449,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,3,5,6,cv,8.825487820939676e-11,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,8.049581445362632e-06,0.9999919504833499,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,4,5,8,cv,1.0557440970211001e-10,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,7.974688857963093e-06,0.9999920253747372,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,5,5,6,cv,6.763217479778697e-11,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,7.93703882815147e-06,0.9999920630241679,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,6,5,8,cv,8.87358346254265e-11,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,7.99518904074621e-06,0.9999920048748817,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,7,5,8,cv,1.0315919065608172e-10,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,7.94413260816123e-06,0.9999920559305006,1e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,0,5,4,cv,0.001621879751471085,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.004030107307832611,0.9959860692637607,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,1,5,4,cv,0.001548548007939311,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.004375173050790481,0.9956438857030876,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,2,5,4,cv,0.0016901360428011863,3,"1,2,3,4,6,8",,,0,,,0,0,0.8,0.0129628030158404,0.7897624647402673,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,3,5,4,cv,0.00163291751214769,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.003647619928739155,0.996365636846727,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,4,5,4,cv,0.001595631906053297,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.004016461944197823,0.9959996054881209,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,5,5,4,cv,0.0016385094365509245,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020073320527060044,0.6535477923510515,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,6,5,4,cv,0.0015132688028446882,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.0037669167124015305,0.9962472196984344,0.01,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,7,5,4,cv,0.001405867306370907,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02008982186413213,0.6535372203286833,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,0,5,4,cv,0.014410595300902251,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.022887184859055165,0.6517499451892415,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,1,5,4,cv,0.013243874765562089,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.021825597387827404,0.6524270564085679,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,2,5,4,cv,0.013616071985166471,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.022272486225597125,0.652141846376119,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,3,5,4,cv,0.014394984853536996,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.022677121835206197,0.6518838179056214,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,4,5,4,cv,0.013740588674582258,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.023112197058295397,0.651606606375626,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,5,5,4,cv,0.013655949321880875,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.021059293001885377,0.6529167025224221,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,6,5,4,cv,0.0146369819694053,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020753737859202762,0.6531121483472079,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,7,5,4,cv,0.01400490819920606,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02316491360956478,0.6515730336322534,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,0,5,4,cv,0.034886098292846605,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.050165587287459755,0.6348205223412842,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,1,5,4,cv,0.03968082237392944,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.040652237438661275,0.6406238728775727,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,2,5,4,cv,0.035723167553790076,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02472200990793448,0.650582948566278,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,3,5,4,cv,0.03571910648585621,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.030773802777718552,0.6467633004158044,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,4,5,4,cv,0.0379786536198243,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02584439768285497,0.6498711385201423,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,5,5,4,cv,0.03630858279874672,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.0322185536244596,0.6458580543100879,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,6,5,4,cv,0.0348019574125241,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02930544953510998,0.6476859390648028,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,7,5,4,cv,0.03644502772778984,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.036948934127524556,0.6429117623112186,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,0,5,3,cv,0.12538064660672085,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.09295843724546377,0.6099652502311415,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,1,5,3,cv,0.11913612182268159,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.11047724294945947,0.6003424841881324,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,2,5,3,cv,0.11541744503375749,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.10461774279820323,0.6035270309689897,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,3,5,3,cv,0.1153632055746504,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.10447346649525538,0.6036058691225522,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,4,5,3,cv,0.12020563989023118,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.09024831802132664,0.6114814906356276,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,5,5,3,cv,0.12055875007531296,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.12344621087897295,0.5934121813852338,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,6,5,3,cv,0.1195041793539443,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.11920500399704846,0.5956609059875367,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,7,5,3,cv,0.1103353286453659,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.08070623409123999,0.6168805598010296,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,0,5,6,cv,9.399494573957544e-09,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.215760481673418e-05,0.9999678434292615,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,1,5,6,cv,1.266891778980006e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.2149013754673825e-05,0.9999678520197711,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,2,5,6,cv,1.3317825196828367e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.2182221966753705e-05,0.9999678188136955,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,3,5,8,cv,1.0462225325717249e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.217138526288325e-05,0.9999678296497019,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,4,5,6,cv,1.2258922729546093e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.2133677124769163e-05,0.9999678673554153,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,5,5,6,cv,1.1646375510865207e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.214627940985016e-05,0.9999678547539401,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,6,5,6,cv,9.974529774400126e-09,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.219342618662476e-05,0.9999678076101967,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,7,5,8,cv,1.2499577813508654e-08,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,3.211867693577719e-05,0.9999678823546404,3e-05,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,0,5,4,cv,0.0023028187584632526,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020248619331350443,0.6534354999701798,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,1,5,4,cv,0.002085761125470969,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020081123708355714,0.6535427929918921,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,2,5,4,cv,0.0018863788020442856,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020134634299657176,0.6535085117704553,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,3,5,4,cv,0.00190861198302208,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020142585401138068,0.653503418254539,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,4,5,4,cv,0.002532912405260259,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02016361347188288,0.6534899479484728,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,5,5,4,cv,0.001933418873076116,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020260593741886494,0.6534278308462487,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,6,5,4,cv,0.001883776283485899,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020208599066389762,0.6534611326318408,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,7,5,4,cv,0.001872388208351928,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020119785264022163,0.6535180243505652,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,0,5,4,cv,0.014188118914141831,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.029947660480176705,0.6472820826214187,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,1,5,4,cv,0.020115577660501396,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.025236561335290317,0.6502564303777711,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,2,5,4,cv,0.024625252221291496,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02565265469709874,0.6499926301692752,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,3,5,4,cv,0.016481973882572342,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.026369990628817456,0.6495383465549549,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,4,5,4,cv,0.015301561969031754,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02271610262914164,0.6518589713732258,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,5,5,4,cv,0.01911479382771249,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02494102043573493,0.6504439312842074,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,6,5,4,cv,0.020113039321216327,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02623372171615625,0.6496245958004666,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,7,5,4,cv,0.014760721817708454,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02671935014746155,0.6493173295807829,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,0,5,3,cv,0.048127465577377355,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.0558875011904215,0.6313803941376879,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,1,5,4,cv,0.050613407184219854,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.05704294048194905,0.6306902407982651,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,2,5,3,cv,0.046087154540545405,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.05418078063784275,0.6324026001150327,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,3,5,3,cv,0.04401640149394357,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.06056723335207447,0.6285944405047961,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,4,5,4,cv,0.0517881505597352,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.060557960537787316,0.6285999365170137,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,5,5,3,cv,0.03982107243284407,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.059623867321534414,0.6291540679919132,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,6,5,3,cv,0.0460323981301071,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.06380934019907906,0.6266787115649013,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,7,5,3,cv,0.04043510280127402,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.06340039053045614,0.626919712088984,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,0,5,3,cv,0.12662490774883042,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.15362934861460284,0.5778863613926508,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,1,5,3,cv,0.13580948136687332,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.1702493656087568,0.5696791523743922,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,2,5,3,cv,0.1403993882220266,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.1582338301058571,0.5755890126311857,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,3,5,3,cv,0.1436914631414325,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.15287375603221945,0.5782651076741443,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,4,5,2,cv,0.1891528011489562,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.19214354165140718,0.5592167749725607,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,5,5,2,cv,0.1877925072185833,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.2032029641310642,0.5540766491945303,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,6,5,3,cv,0.13314192850332265,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.16968078745475534,0.5699560716196291,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,7,5,3,cv,0.1743347418818767,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.13220867667890693,0.5888196057834421,0.3,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,0,5,6,cv,1.4482477321312344e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.00012865042061269388,0.999871366128189,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,1,5,6,cv,1.4482477514376139e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.00012865020335816872,0.9998713663453876,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,2,5,6,cv,1.448247688181974e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.00012864469268398393,0.9998713718546441,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,3,5,6,cv,1.4482477381513558e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.0001286510233200138,0.9998713655256367,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,4,5,6,cv,1.4482477843398247e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.0001286507829735422,0.9998713657659213,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,5,5,6,cv,1.4482477759044389e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.00012865031137095618,0.9998713662374027,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,6,5,6,cv,1.4482477616650463e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.0001286511587317485,0.9998713653902599,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,7,5,6,cv,1.4482477089603258e-05,3,"1,2,3,4,6,8",,,0,,,0,0,1.0,0.00012865853946361527,0.9998713580114268,0.0003,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,0,5,6,cv,0.0030105357284607288,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020692494222170642,0.6531513364117632,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,1,5,4,cv,0.002719213406257031,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02058969086387162,0.6532171279354888,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,2,5,4,cv,0.002552396679653861,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020302923686202356,0.65340072167793,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,3,5,4,cv,0.0020863105325511474,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020370699244880844,0.6533573211775183,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,4,5,8,cv,0.0037682671303744084,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02256397339799697,0.6519559499552113,0.1,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,5,5,4,cv,0.0018677572428799749,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.020455031732679547,0.6533033263942081,0.03,ok
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,6,5,4,cv,0.0017509985813206825,3,"1,2,3,4,6,8",,,0,,,0,0,0.6666666666666666,0.02035344272196612,0.6533683709521478,0.03,ok
