system,sparse_factor,noise,seed,method,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
burgers,8,0.1,3,pod_tv_weak,1,0.1,0.01194514851786893,"[0.12149561684837218, 0.14060773367872037, 0.12400973799957923, 0.20979577779547837, 0.35109859837265733, 0.45718345253789716, 0.38597416371820736, 0.43479001697597863]","[0.12149559691751999, 0.140607733678732, 0.12400491487797383, 0.20979577771197216, 0.3510985983726549, 0.4571834525318733, 0.38597416371820154, 0.4347900169722464]","[1.993085219087476e-08, 0.0, 4.823121605407321e-06, 8.350620195329839e-11, 2.4424906541753444e-15, 6.023848087011174e-12, 5.828670879282072e-15, 3.732236741882389e-12]","[1.993085219087476e-08, 0.0, 4.823121605407321e-06, 8.350620195329839e-11, 2.4424906541753444e-15, 6.023848087011174e-12, 5.828670879282072e-15, 3.732236741882389e-12]",4.823121605407321e-06,5.279783147627004e-07,"[1.9930880883201052e-08, 9.117706589734098e-15, 4.823120641733736e-06, 8.350412028512721e-11, 2.1371793224034263e-15, 6.023598286830634e-12, 5.9119376061289586e-15, 3.732084086216503e-12]",7.884196217458617e-06,1.3350431871117507e-14,0.0,0.9999960392443914,True,150,0.49000000000000005,1e-05,banded ADMM with dual certificate,0.019922118000977207,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,1,1.0,0.011227708598090955,"[0.37669430829545325, 0.512218500285432, 0.5552009937844277, 0.6347889151073194, 0.7749664760070383, 0.7254818054159373, 0.6567433563419125, 0.6321027277854615]","[0.3766943082954649, 0.5122185002854146, 0.5552009937844159, 0.6347889151073157, 0.7749664760070364, 0.7254818054159368, 0.6567433561694185, 0.6320952799798704]","[0.0, 1.7430501486614958e-14, 1.176836406102666e-14, 3.6637359812630166e-15, 1.887379141862766e-15, 5.551115123125783e-16, 1.7249401906838102e-10, 7.4478055911431085e-06]","[0.0, 1.7430501486614958e-14, 1.176836406102666e-14, 3.6637359812630166e-15, 1.887379141862766e-15, 5.551115123125783e-16, 1.7249401906838102e-10, 7.4478055911431085e-06]",7.4478055911431085e-06,3.3624018513922493e-08,"[5.540012892879531e-14, 2.0317081350640365e-14, 5.773159728050814e-15, 5.2735593669694936e-15, 2.7200464103316335e-15, 3.885780586188048e-16, 1.724937900848822e-10, 7.447805588155915e-06]",4.5093750691838075e-07,1.9588497490730106e-14,0.0,0.9999999306667126,True,675,4.9,1e-05,banded ADMM with dual certificate,0.0933633339991502,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,1,10.0,0.013019959258621204,"[1.6160193358680766, 3.3332912521980944, 3.3335159655605526, 1.505777676015022, 0.9424464663910601, 0.7267015461211993, 0.6683436775338807, 0.6377162569375512]","[1.6160193358620976, 3.3332912031020174, 3.3335159655604523, 1.5057656379103017, 0.9424421167872878, 0.7266989534656568, 0.6683422302539629, 0.637713060065301]","[5.978995076816318e-12, 4.909607698166951e-08, 1.0036416142611415e-13, 1.2038104720391019e-05, 4.349603772269006e-06, 2.592655542477118e-06, 1.447279917798916e-06, 3.1968722501440894e-06]","[3.699828921666078e-12, 1.472900903852724e-08, 3.0107598842484395e-14, 7.994609637359854e-06, 4.349603772269006e-06, 2.592655542477118e-06, 1.447279917798916e-06, 3.1968722501440894e-06]",7.994609637359854e-06,7.547425739939939e-09,"[6.0533800194662035e-12, 4.909608053438319e-08, 1.056932319443149e-13, 1.2038104720234309e-05, 4.3496037720985865e-06, 2.59265554271355e-06, 1.4472799177569787e-06, 3.196872250306256e-06]",4.260201187378243e-07,1.8762769116165146e-14,0.0,0.9999999796868473,True,875,98.0,1e-05,banded ADMM with dual certificate,0.12320891999843298,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,1,100.0,0.026989622077851536,"[2.1361627420814178, 19.007618165490882, 4.426928749140668, 1.5057667925312639, 0.9424424585052481, 0.7266991510814034, 0.6683423385871824, 0.6377133061947889]","[2.1361567990236274, 19.00757311575907, 4.42692696177179, 1.5057656382163753, 0.9424421168131368, 0.7266989534742476, 0.6683422302565347, 0.6377130600786556]","[5.943057790336326e-06, 4.504973181340688e-05, 1.7873688777925167e-06, 1.1543148885628796e-06, 3.4169211127199617e-07, 1.9760715574967946e-07, 1.0833064767457046e-07, 2.461161333622286e-07]","[2.782118456267791e-06, 2.3700882152187027e-06, 4.0374918573954267e-07, 7.665960587578258e-07, 3.4169211127199617e-07, 1.9760715574967946e-07, 1.0833064767457046e-07, 2.461161333622286e-07]",2.782118456267791e-06,9.231238240481332e-07,"[5.943057725100521e-06, 4.5049728083945695e-05, 1.787368879411922e-06, 1.1543148881172242e-06, 3.416921113205066e-07, 1.97607155931712e-07, 1.0833064756304355e-07, 2.461161332659766e-07]",0.00011045734335368707,9.325873406851315e-14,0.0,0.9999994494709175,True,225,245.0,1e-05,banded ADMM with dual certificate,0.02858976000061375,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,1,1000.0,0.0335875816138867,"[2.136156799040217, 19.894824347204697, 4.426926961772171, 1.5057656382164488, 0.9424421168131711, 0.7266989534742517, 0.6683422302565398, 0.6377130600786838]","[2.1361567990241817, 19.89482434720437, 4.426926961771832, 1.505765638216392, 0.9424421168131384, 0.7266989534742478, 0.6683422302565347, 0.6377130600786564]","[1.603517318926606e-11, 3.268496584496461e-13, 3.3928415632544784e-13, 5.684341886080802e-14, 3.275157922644212e-14, 3.885780586188048e-15, 5.10702591327572e-15, 2.7422508708241367e-14]","[7.506552513593911e-12, 1.642887882523928e-14, 7.664101062774861e-14, 3.77505087233482e-14, 3.275157922644212e-14, 3.885780586188048e-15, 5.10702591327572e-15, 2.7422508708241367e-14]",7.506552513593911e-12,2.4868995751603507e-14,"[1.595511466237002e-11, 3.1933927883067116e-13, 3.413742458803784e-13, 5.6688259912905414e-14, 3.25930922722051e-14, 3.5423239507708568e-15, 5.1484337564458385e-15, 2.7578290954684336e-14]",1.7763568394002505e-15,2.3092638912203256e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0007696319989918265,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,0.0,0.013244097513532732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00106451399915386,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,0.0001,0.01410198787894196,"[0.0004497692093270309, 0.0004203851776398718, 0.0004168183713302408, 0.0005433708276163488, 0.0007896376383386, 0.0012866453913424716, 0.00116963882901339, 0.000849103945784096]","[0.0004495602708288074, 0.0004201053375147634, 0.0004165964109175693, 0.0005431380211813092, 0.0007874217703904492, 0.0012853117229971152, 0.0011689395763821258, 0.0008488492419648098]","[2.0893849822349337e-07, 2.7984012510837196e-07, 2.2196041267149354e-07, 2.3280643503958975e-07, 2.2158679481508155e-06, 1.3336683453563352e-06, 6.992526312642709e-07, 2.547038192862597e-07]","[2.0893849822349337e-07, 2.7984012510837196e-07, 2.2196041267149354e-07, 2.3280643503958975e-07, 2.2158679481508155e-06, 1.3336683453563352e-06, 6.992526312642709e-07, 2.547038192862597e-07]",2.2158679481508155e-06,8.645769380099502e-07,"[2.089383186790173e-07, 2.79839613639846e-07, 2.2196017063945894e-07, 2.328062525451622e-07, 2.215859569657387e-06, 1.3336672412510298e-06, 6.992522586369947e-07, 2.5470376775684096e-07]",2.0594739133406037e-05,2.710505431213761e-20,0.0,0.9971198393985807,True,50,0.02,1e-05,banded ADMM with dual certificate,0.006880516000819625,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,0.001,0.013932364040892148,"[0.0044023302572759535, 0.004109506984348374, 0.004086341662611673, 0.005368022690212494, 0.007805538612007901, 0.01277379679663099, 0.011597423609766908, 0.008414575985125882]","[0.004401272001989672, 0.004108091566364215, 0.004084789248187241, 0.005366464614633665, 0.007802512565071755, 0.012768580905463296, 0.011592744348544782, 0.00841159066042822]","[1.058255286281659e-06, 1.41541798415884e-06, 1.5524144244324217e-06, 1.5580755788292475e-06, 3.0260469361456654e-06, 5.215891167694581e-06, 4.679261222126016e-06, 2.9853246976616066e-06]","[1.058255286281659e-06, 1.41541798415884e-06, 1.5524144244324217e-06, 1.5580755788292475e-06, 3.0260469361456654e-06, 5.215891167694581e-06, 4.679261222126016e-06, 2.9853246976616066e-06]",5.215891167694581e-06,1.2761481819477567e-06,"[1.0582485616868198e-06, 1.4154052056358085e-06, 1.5523994287237539e-06, 1.5580688120277186e-06, 3.0260305603040105e-06, 5.215872897706628e-06, 4.679241322632505e-06, 2.985313463750236e-06]",3.469715444737176e-05,4.336808689942018e-19,0.0,0.9995746708974542,True,50,0.02,1e-05,banded ADMM with dual certificate,0.006881481000164058,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,0.01,0.0134334809158781,"[0.03544013105010999, 0.033263633729701154, 0.033118801087101815, 0.0474049671928543, 0.06979046242697068, 0.11853389192229978, 0.1061708743609929, 0.0769379631095298]","[0.0354401075685998, 0.033263353692298527, 0.03311878137771463, 0.047404961486442146, 0.06979036164534919, 0.11853356209072376, 0.10617077901942734, 0.07693785735625878]","[2.3481510194600652e-08, 2.8003740262794174e-07, 1.9709387184818628e-08, 5.706412155304097e-09, 1.0078162149262937e-07, 3.2983157602362034e-07, 9.53415655591261e-08, 1.05753271015252e-07]","[2.3481510194600652e-08, 2.8003740262794174e-07, 1.9709387184818628e-08, 5.706412155304097e-09, 1.0078162149262937e-07, 3.2983157602362034e-07, 9.53415655591261e-08, 1.05753271015252e-07]",3.2983157602362034e-07,1.9720216301241655e-07,"[2.3481505184719254e-08, 2.800370858223322e-07, 1.9709382782090445e-08, 5.706412037342901e-09, 1.0078159842080714e-07, 3.2983148928744654e-07, 9.534155595569693e-08, 1.057532542925177e-07]",2.8210592292188252e-06,1.734723475976807e-18,0.0,0.9999934265951795,True,75,0.196,1e-05,banded ADMM with dual certificate,0.009864832001767354,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,0.1,0.012509585712454308,"[0.10814153938970333, 0.11051272883138918, 0.11895975603850423, 0.19324483720502134, 0.2816841659721157, 0.5597617248358959, 0.4497479070413893, 0.408985597820706]","[0.10814115090940979, 0.11051264743276762, 0.11895587997196358, 0.1932443766123585, 0.28168414585757745, 0.5597617097788926, 0.44974742957596825, 0.40898559781913957]","[3.884802935449905e-07, 8.139862156530953e-08, 3.876066540647871e-06, 4.6059266284315115e-07, 2.0114538257232084e-08, 1.5057003310836592e-08, 4.774654210337737e-07, 1.5664136654436334e-12]","[3.884802935449905e-07, 8.139862156530953e-08, 3.876066540647871e-06, 4.6059266284315115e-07, 2.0114538257232084e-08, 1.5057003310836592e-08, 4.774654210337737e-07, 1.5664136654436334e-12]",3.876066540647871e-06,6.41895457065278e-07,"[3.8848024266902037e-07, 8.139862137795939e-08, 3.876065674597584e-06, 4.6059262254205535e-07, 2.0114538173965357e-08, 1.50570026169472e-08, 4.774651929106977e-07, 1.5664691765948646e-12]",6.847610079074862e-06,2.7755575615628914e-17,0.0,0.9999961509975963,True,125,0.49000000000000005,1e-05,banded ADMM with dual certificate,0.016158277001522947,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,1.0,0.012230667210774369,"[0.35309781569324267, 0.48071825685468006, 0.5372931924629716, 0.5874155932523518, 0.7271361040676536, 0.7158621189300663, 0.6233105388371218, 0.585347638480783]","[0.3530978156925081, 0.4807182568530434, 0.5372931924626945, 0.5874155932522848, 0.727136104067633, 0.715853326790389, 0.6233082225638865, 0.5853476384616617]","[7.345790642432348e-13, 1.6366352717511745e-12, 2.7711166694643907e-13, 6.705747068735946e-14, 2.0650148258027912e-14, 8.792139677304966e-06, 2.316273235325461e-06, 1.912126013081661e-11]","[7.345790642432348e-13, 1.6366352717511745e-12, 2.7711166694643907e-13, 6.705747068735946e-14, 2.0650148258027912e-14, 8.792139677304966e-06, 2.316273235325461e-06, 1.912126013081661e-11]",8.792139677304966e-06,4.258370323029226e-10,"[7.347455976969286e-13, 1.6361356713900932e-12, 2.775002450050579e-13, 6.677991493120317e-14, 2.0872192862952943e-14, 8.792139676843511e-06, 2.3162732353819015e-06, 1.9121157267135494e-11]",4.7283845883150377e-07,2.220446049250313e-16,0.0,0.9999999988401298,True,650,156.8,1e-05,banded ADMM with dual certificate,0.08037683599832235,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,10.0,0.014596563723602188,"[1.364934067553568, 3.3480347775666472, 3.2079958141381058, 1.3681818547047464, 0.8975888432957703, 0.7158536753654074, 0.6233082714005875, 0.5853513304296971]","[1.364934067225676, 3.3480347701125663, 3.207995814137777, 1.3681796199990994, 0.8975874836171001, 0.7158533462782175, 0.6233082232993721, 0.5853509576472232]","[3.278919358251642e-10, 7.454080908075866e-09, 3.2862601528904634e-13, 2.2347056469751436e-06, 1.3596786702096963e-06, 3.2908718994306696e-07, 4.8101215455176316e-08, 3.727824738897212e-07]","[2.4022547580840993e-10, 2.226404862345395e-09, 1.0243966461575278e-13, 1.633339631928822e-06, 1.3596786702096963e-06, 3.2908718994306696e-07, 4.8101215455176316e-08, 3.727824738897212e-07]",1.633339631928822e-06,1.1295627766472194e-09,"[3.278847193755041e-10, 7.454080908075866e-09, 3.2862601528904634e-13, 2.2347056465545435e-06, 1.3596786701078809e-06, 3.290871905773027e-07, 4.810121551539626e-08, 3.727824738715602e-07]",8.447175225967385e-08,3.552713678800501e-15,0.0,0.9999999962745226,True,650,392.0,1e-05,banded ADMM with dual certificate,0.08151256199926138,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,100.0,0.025918494213310952,"[1.802982460379528, 19.669082486508458, 4.216443816863849, 1.3681830462418938, 0.8975892814282798, 0.7158537371346702, 0.6233082791127585, 0.5853514020868706]","[1.8029645290599583, 19.669082454638456, 4.21643874450275, 1.3681796200106195, 0.8975874836201898, 0.7158533462783602, 0.6233082232993751, 0.585350957647408]","[1.7931319569619575e-05, 3.1870001748757204e-08, 5.072361099145439e-06, 3.4262312742505685e-06, 1.7978080899538895e-06, 3.9085630998414445e-07, 5.581338347049325e-08, 4.4443946267680445e-07]","[9.945365506132007e-06, 1.6203095274331011e-09, 1.202995063958474e-06, 2.504219946053047e-06, 1.7978080899538895e-06, 3.9085630998414445e-07, 5.581338347049325e-08, 4.4443946267680445e-07]",9.945365506132007e-06,5.2509108172671404e-11,"[1.793131957130582e-05, 3.186998220883197e-08, 5.072361098761517e-06, 3.42623127449669e-06, 1.797808090106254e-06, 3.908563100787376e-07, 5.581338364925117e-08, 4.44439462662166e-07]",8.130218276392043e-09,2.842170943040401e-14,0.0,0.9999999999657393,True,225,245.0,1e-05,banded ADMM with dual certificate,0.028092412001569755,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,pod_tv_weak,2,1000.0,0.0328698480453379,"[1.802964529079192, 21.10137749028305, 4.216438744503478, 1.3681796200108185, 0.8975874836202565, 0.7158533462783689, 0.6233082232993801, 0.5853509576474163]","[1.8029645290657186, 21.101377490282633, 4.216438744503101, 1.3681796200107756, 0.8975874836202319, 0.7158533462783622, 0.623308223299375, 0.5853509576474104]","[1.3473444582245975e-11, 4.156675004196586e-13, 3.765876499528531e-13, 4.285460875053104e-14, 2.4646951146678475e-14, 6.772360450213455e-15, 5.10702591327572e-15, 5.88418203051333e-15]","[7.472939353458671e-12, 1.969859553534213e-14, 8.931415176937418e-14, 3.132235572270268e-14, 2.4646951146678475e-14, 6.772360450213455e-15, 5.10702591327572e-15, 5.88418203051333e-15]",7.472939353458671e-12,9.348077867343818e-14,"[1.3460600802130928e-11, 4.2021897100584195e-13, 3.7417457602184394e-13, 4.3272377853532287e-14, 2.4834952012472265e-14, 6.930697415192645e-15, 4.990504892594178e-15, 5.643051598645596e-15]",8.881784197001252e-16,2.842170943040401e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.000818458000139799,34,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,0.0,0.019774150211227325,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0006972209994273726,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,0.0001,0.023347157141940685,"[0.00045734409980511815, 0.0005546672734010102, 0.0007380388526211279, 0.0005690841505690415, 0.0005103996561638914, 0.0005731370249130795, 0.0005291710402013463, 0.0005944409828901257]","[0.00045720295059816646, 0.0005542077353070068, 0.0007374823213777747, 0.0005685111824072313, 0.0005100398081820552, 0.0005728510660792392, 0.0005287739465098078, 0.000594048634888604]","[1.4114920695169593e-07, 4.595380940033457e-07, 5.565312433532081e-07, 5.729681618101695e-07, 3.5984798183613144e-07, 2.859588338402757e-07, 3.970936915385394e-07, 3.9234800152168885e-07]","[1.4114920695169593e-07, 4.595380940033457e-07, 5.565312433532081e-07, 5.729681618101695e-07, 3.5984798183613144e-07, 2.859588338402757e-07, 3.970936915385394e-07, 3.9234800152168885e-07]",5.729681618101695e-07,3.127913213047946e-07,"[1.4114914009680842e-07, 4.595374269217214e-07, 5.565307239970571e-07, 5.72967039822684e-07, 3.598476118135425e-07, 2.8595861395041416e-07, 3.970931213884924e-07, 3.923476768154981e-07]",2.0091140895961423e-05,1.3552527156068805e-20,0.0,0.9989575998088427,True,50,0.02,1e-05,banded ADMM with dual certificate,0.004535684998700162,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,0.001,0.022384263832768245,"[0.0044976374197779456, 0.005462773305204211, 0.007298308506753517, 0.005597964091445924, 0.0050309620684686, 0.005649501430810218, 0.00520260755861406, 0.005861320166464451]","[0.004496914727986861, 0.005461455962462779, 0.007296114344990851, 0.005595968841340794, 0.005029168026897602, 0.005646925843315641, 0.005200794134968314, 0.005860180987722032]","[7.226917910843622e-07, 1.3173427414314015e-06, 2.194161762665396e-06, 1.9952501051304777e-06, 1.794041570997787e-06, 2.575587494576745e-06, 1.8134236457459027e-06, 1.1391787424191308e-06]","[7.226917910843622e-07, 1.3173427414314015e-06, 2.194161762665396e-06, 1.9952501051304777e-06, 1.794041570997787e-06, 2.575587494576745e-06, 1.8134236457459027e-06, 1.1391787424191308e-06]",2.575587494576745e-06,1.3345212580917823e-06,"[7.226895978283687e-07, 1.3173363484220157e-06, 2.1941526874638684e-06, 1.9952351740315857e-06, 1.7940304007715846e-06, 2.575569538068069e-06, 1.81340919009048e-06, 1.139175275768553e-06]",8.070629307011315e-05,2.168404344971009e-19,0.0,0.9995551950282897,True,50,0.02,1e-05,banded ADMM with dual certificate,0.012526610000350047,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,0.01,0.01972334777994092,"[0.037718512265121025, 0.0472068887074664, 0.06476997047532938, 0.047451291157464756, 0.04321978032766734, 0.049150938369654916, 0.04394317626168451, 0.05078998847709756]","[0.037717814630061394, 0.047206703716574205, 0.06476514669533343, 0.04744752641622802, 0.04321559856268728, 0.04915019026593876, 0.04393825692133617, 0.05078736027864463]","[6.976350596307745e-07, 1.8499089219498055e-07, 4.823779995957733e-06, 3.7647412367350364e-06, 4.181764980057401e-06, 7.481037161555237e-07, 4.919340348338852e-06, 2.628198452925279e-06]","[6.976350596307745e-07, 1.8499089219498055e-07, 4.823779995957733e-06, 3.7647412367350364e-06, 4.181764980057401e-06, 7.481037161555237e-07, 4.919340348338852e-06, 2.628198452925279e-06]",4.919340348338852e-06,3.6065020172573736e-06,"[6.976310235363992e-07, 1.849907642070825e-07, 4.823714718042715e-06, 3.764672166728378e-06, 4.181670923267267e-06, 7.481025349198589e-07, 4.919217991249114e-06, 2.6281775179215483e-06]",1.5735551184448138e-05,2.927345865710862e-18,0.0,0.9998797844364729,True,50,0.098,1e-05,banded ADMM with dual certificate,0.012190706002002116,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,0.1,0.016686383134730427,"[0.12444479444282047, 0.16609982912446802, 0.2224154582831089, 0.15263269954604844, 0.15018738092878123, 0.14848851422473108, 0.1204820564286877, 0.1579730318191015]","[0.12444479444282014, 0.16609977253173114, 0.22241518284506498, 0.15263269950374675, 0.15018738092877834, 0.14848851300407928, 0.1204750355840271, 0.15797303181910116]","[3.3306690738754696e-16, 5.6592736885630046e-08, 2.754380439284887e-07, 4.23016899286921e-11, 2.886579864025407e-15, 1.2206518018587076e-09, 7.0208446606018216e-06, 3.3306690738754696e-16]","[3.3306690738754696e-16, 5.6592736885630046e-08, 2.754380439284887e-07, 4.23016899286921e-11, 2.886579864025407e-15, 1.2206518018587076e-09, 7.0208446606018216e-06, 3.3306690738754696e-16]",7.0208446606018216e-06,2.5345823998768058e-06,"[3.191891195797325e-16, 5.659273565050693e-08, 2.7543797945922543e-07, 4.23016899286921e-11, 2.796374243274613e-15, 1.2206518539004119e-09, 7.020821079093548e-06, 3.677613769070831e-16]",1.5909654770829285e-05,2.7755575615628914e-17,0.0,0.9999841441517168,True,225,0.9800000000000001,1e-05,banded ADMM with dual certificate,0.028079075000277953,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,1.0,0.01445240974826574,"[0.14849162783180203, 0.24064610778444467, 0.31075338084509624, 0.28697949726936967, 0.39969149957069505, 0.2661986851928762, 0.18371108594927088, 0.17782435994359735]","[0.14849162783138403, 0.24064610778443413, 0.3107533808450833, 0.28697949726925015, 0.3996914995704355, 0.2661986849255767, 0.18371108594922808, 0.177822169892118]","[4.1799896877137144e-13, 1.0547118733938987e-14, 1.2934098236883074e-14, 1.195155086008981e-13, 2.595701431573616e-13, 2.6729951585480194e-10, 4.2799097599299785e-14, 2.1900514793615766e-06]","[4.1799896877137144e-13, 1.0547118733938987e-14, 1.2934098236883074e-14, 1.195155086008981e-13, 2.595701431573616e-13, 2.6729951585480194e-10, 4.2799097599299785e-14, 2.1900514793615766e-06]",2.1900514793615766e-06,1.5697817490334387e-09,"[4.1800677502701333e-13, 1.0685896612017132e-14, 1.3086753902769033e-14, 1.1933509735939651e-13, 2.592925874012053e-13, 2.6729939095471167e-10, 4.286848653833886e-14, 2.1900514793696675e-06]",1.0972210168214147e-07,2.220446049250313e-16,0.0,0.9999999940324604,True,1100,313.6,1e-05,banded ADMM with dual certificate,0.1484978470034548,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,10.0,0.02215173099229327,"[0.1518567452209599, 0.39981280967519284, 0.7203661632037562, 0.5642620663286383, 1.1587655127073648, 0.8418955731883014, 0.4201516601108555, 0.17782279916610205]","[0.15185307986320015, 0.3998128096751563, 0.7203661631912135, 0.5642620663285745, 1.1587655127072756, 0.8418955723813212, 0.4201516601108105, 0.17782217083231722]","[3.665357759752297e-06, 3.652633751016765e-14, 1.2542744620702706e-11, 6.38378239159465e-14, 8.926193117986259e-14, 8.069802603927201e-10, 4.496403249731884e-14, 6.283337848356219e-07]","[3.665357759752297e-06, 3.652633751016765e-14, 1.2542744620702706e-11, 6.38378239159465e-14, 7.70319190560902e-14, 8.069802603927201e-10, 4.496403249731884e-14, 6.283337848356219e-07]",3.665357759752297e-06,1.8415619029710228e-10,"[3.66535775974258e-06, 3.8968828164342995e-14, 1.2543466265668712e-11, 6.304679001090108e-14, 9.015010959956271e-14, 8.069791501696955e-10, 4.365952044338428e-14, 6.283337848404512e-07]",1.6762803589642772e-08,2.6645352591003757e-15,0.0,0.9999999996104962,True,475,196.0,1e-05,banded ADMM with dual certificate,0.06349535700064735,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,8,0.1,3,tv_weak,0,100.0,0.035473135209124096,"[0.15185307988518534, 0.40939879824426206, 0.9049455596013408, 0.5940806502493945, 1.3449067675671798, 1.0774934326306849, 0.45710918006653767, 0.1778221708328159]","[0.15185307988515595, 0.4093987982439237, 0.9049455596013115, 0.5940806502490232, 1.3449067675669164, 1.0774934326305656, 0.45710918006627715, 0.17782217083280136]","[2.939315457695102e-14, 3.3834046675451646e-13, 2.930988785010413e-14, 3.7125857943465235e-13, 2.6334490144108713e-13, 1.192379528447418e-13, 2.60513832728293e-13, 1.454392162258955e-14]","[2.939315457695102e-14, 3.3834046675451646e-13, 2.930988785010413e-14, 3.7125857943465235e-13, 1.9580903880605442e-13, 1.1066234766148324e-13, 2.60513832728293e-13, 1.454392162258955e-14]",3.7125857943465235e-13,1.990074771640593e-14,"[2.939024880361625e-14, 3.389491477529469e-13, 2.923359494923978e-14, 3.720168596235382e-13, 2.641687966813374e-13, 1.2103537775552443e-13, 2.593643503481449e-13, 1.4595083338043395e-14]",4.440892098500626e-16,3.552713678800501e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.000731672000256367,33,49,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
