system,method,method_label,noise,support_f1_mean,coef_error_median,coef_error_mean,coef_error_max,derivative_error_median,state_error_median,exact_support_count,exact_support_rate,practical_score_mean,n_ok,n_seeds,support_f1_se,coef_error_se,practical_score_se
fisher_kpp,pod_tv_diff,POD + TV differentiation,0.2,0.7866666666666667,0.029905360574504353,0.11097265276965278,0.8323391520551179,0.12684930996166785,0.0235758185544939,0,0.0,0.7348971341642,10,5,0.013333333333333341,0.07987892166265713,0.04104400370044586
fisher_kpp,pod_tv_diff,POD + TV differentiation,0.5,0.6181818181818182,0.8925084668683072,0.8899568170995383,0.9773258690846685,0.18751728464814416,0.050925838715978104,0,0.0,0.327044794113676,10,5,0.022676711434993595,0.022153775022216264,0.009164479233181606
fisher_kpp,tv_diff,TV differentiation,0.05,0.8,0.0227980214601025,0.02818585126353331,0.0542354317324728,0.06527030813927234,0.00696901594767975,0,0.0,0.7781446573010881,10,5,0.0,0.002874581112483325,0.0021332380464071125
fisher_kpp,tv_diff,TV differentiation,0.1,0.7866666666666667,0.0294389608146218,0.10725366700386599,0.7949434126389817,0.10159660446786731,0.0132595898570944,0,0.0,0.7356309941389654,10,5,0.013333333333333334,0.07546093177386935,0.03975829622645934
fisher_kpp,tv_diff,TV differentiation,0.2,0.7333333333333333,0.3909949912685285,0.41450306874853216,0.8340331390874531,0.1325056380481615,0.024713696494764598,0,0.0,0.5675528974108581,10,5,0.021081851067789207,0.1135597691923541,0.061082994150156604
fisher_kpp,tv_diff,TV differentiation,0.5,0.6703030303030303,0.884731278620042,0.6467271380409861,0.9767828435500407,0.1973398614398603,0.0509509938847853,0,0.0,0.45443811469900225,10,5,0.020155501997958684,0.09778613668611574,0.04874968985257149
lorenz63,baseline,Raw FD,0.05,0.6666887883358472,0.9402492569276137,0.8384067303372198,1.0296585673629055,0.5962973505622786,0.0257521636451352,0,0.0,0.37330632224119126,10,5,0.025401797766591183,0.07103797620190926,0.009928257282337411
lorenz63,baseline,Raw FD,0.1,0.6660391964416732,1.025677620323391,0.9525895179568027,1.3778523197340118,0.6079685906887031,0.0510125866853504,0,0.0,0.3502246561970327,10,5,0.02463369989485834,0.07708218989380597,0.02883660922048139
lorenz63,baseline,Raw FD,0.2,0.6255163206246797,1.0237342274213288,0.9409485262407603,1.2503060713162226,0.6387054828181318,0.10264329225517421,0,0.0,0.33143441981704463,10,5,0.03881496320334531,0.08126264078375942,0.025690611327343675
lorenz63,baseline,Raw FD,0.5,0.6006348553407377,1.0244986466647141,1.0397599740898427,1.3478692179160985,0.7807715778036537,0.26844377454270835,0,0.0,0.29548941125944,10,5,0.020579793356979473,0.048038441579914305,0.015711010501325735
