system,method,method_label,sparse_factor,noise,support_f1_mean,support_f1_std,coef_error_median,coef_error_mean,practical_score_mean,n_ok
fisher_kpp,baseline,Baseline,4,0.05,0.8,0.0,0.04236283277002105,0.04276157902189054,0.7672181767793216,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,4,0.1,0.8,0.0,0.04163512302963665,0.040854741253821714,0.768699635300075,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.0,1.0,0.0,3.890866818912022e-05,3.890866818912022e-05,0.9999610928456364,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.01,0.8428571428571429,0.026452002850644293,0.02816906542186305,0.030817480821976335,0.817854520459549,8
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.03,0.8,0.0,0.04321574992322255,0.04003423265565391,0.7692253049683468,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.05,0.8,0.0,0.03959459290243715,0.04002888893646117,0.7692626200742947,8
fisher_kpp,baseline,Baseline,8,0.1,0.8,0.0,0.03652561205069475,0.039791958516570525,0.7695050212387176,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.0,1.0,0.0,1.3890173809935653e-05,1.3890173809935653e-05,0.9999861100191242,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.01,0.8142857142857143,0.02645200285064427,0.04140136627820865,0.040155980057848886,0.7829503353900258,8
fisher_kpp,baseline,Baseline,16,0.03,0.8,0.0,0.04117683769428765,0.03810394206896634,0.770652313940221,8
fisher_kpp,baseline,Baseline,16,0.05,0.8,0.0,0.044638664009349,0.04487050214033685,0.7656669177728282,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.1,0.8,0.0,0.02914991642215,0.031620763699927404,0.7755645689818049,8
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.0,1.0,0.0,6.547261533912876e-05,6.547261533912876e-05,0.9999345316710436,8
fisher_kpp,baseline,Baseline,32,0.01,0.8,0.0,0.03814598648044175,0.03807159933647512,0.7706609941779085,8
fisher_kpp,baseline,Baseline,32,0.03,0.8,0.0,0.0403977270879793,0.04108557609104248,0.7684376651116815,8
fisher_kpp,baseline,Baseline,32,0.05,0.8,0.0,0.03379020997025055,0.033756592656414425,0.7739128520147632,8
fisher_kpp,baseline,Baseline,32,0.1,0.8,0.0,0.031126914499131547,0.03596995958513235,0.7723926632648108,8
