system,method,method_label,sparse_factor,noise,support_f1_mean,support_f1_std,coef_error_median,coef_error_mean,practical_score_mean,n_ok
burgers,baseline,Baseline,4,0.0,1.0,0.0,0.0005922402086964,0.0005922402086964,0.999408110332164,8
burgers,baseline,Baseline,4,0.01,0.6666666666666666,0.0,0.1661387445030319,0.16629354996310333,0.5716123586665556,8
burgers,baseline,Baseline,4,0.03,0.6666666666666666,0.0,0.2909449914167713,0.2890936493617634,0.5171823910552961,8
burgers,baseline,Baseline,4,0.05,0.6666666666666666,0.0,0.4600723408880826,0.4565248666418025,0.4577349555407959,8
burgers,baseline,Baseline,4,0.1,0.6458333333333333,0.058925565098878946,0.7343408941087461,0.7391219638139489,0.37140783539811534,8
burgers,baseline,Baseline,8,0.0,1.0,0.0,0.0023701932572832,0.0023701932572832,0.997635411274969,8
burgers,baseline,Baseline,8,0.01,0.6666666666666666,0.0,0.16536721382656538,0.16565669334015237,0.5719242779265258,8
burgers,baseline,Baseline,8,0.03,0.6666666666666666,0.0,0.2936488014771782,0.29402702944989306,0.5151978241319916,8
burgers,baseline,Baseline,8,0.05,0.6666666666666666,0.0,0.4450250276322312,0.44502883435442664,0.4613906487608398,8
burgers,baseline,Baseline,8,0.1,0.6458333333333333,0.05892556509887897,0.7167528165527928,0.7211779760466265,0.3752680483981852,8
burgers,baseline,Baseline,16,0.0,1.0,0.0,0.0094544272242601,0.0094544272242601,0.9906341217896708,8
burgers,baseline,Baseline,16,0.01,0.6666666666666666,0.0,0.16645689193279845,0.16744069121186145,0.5710510184370676,8
burgers,baseline,Baseline,16,0.03,0.6666666666666666,0.0,0.29961861457588423,0.2990307263023893,0.5132064597319195,8
burgers,baseline,Baseline,16,0.05,0.6666666666666666,0.0,0.4607561324595071,0.4626092459183929,0.45582176475570413,8
burgers,baseline,Baseline,16,0.1,0.6666666666666666,0.0,0.7489032488691412,0.7468699391750537,0.3817203946221851,8
burgers,baseline,Baseline,32,0.0,1.0,0.0,0.0363096327247122,0.0363096327247122,0.964962563718292,8
burgers,baseline,Baseline,32,0.01,0.6666666666666666,0.0,0.2010890706987044,0.20103217579992058,0.55508159768584,8
burgers,baseline,Baseline,32,0.03,0.6666666666666666,0.0,0.3185967966984392,0.3159426022698826,0.5066382505198666,8
burgers,baseline,Baseline,32,0.05,0.6666666666666666,0.0,0.4855553660411436,0.48082766378499014,0.4502939443797785,8
burgers,baseline,Baseline,32,0.1,0.6458333333333333,0.058925565098878946,0.7419107376842553,0.7408150447419254,0.3710919512055085,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.0,1.0,0.0,0.0023875687813402,0.002383442640111075,0.9976222321727173,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,1.0,0.0,0.0149998356004136,0.0152365457094982,0.9849952763441421,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.03,0.6666666666666666,0.0,0.17067508977724125,0.17177549812043996,0.5689487924536533,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.05,0.6666666666666666,0.0,0.21768144520061622,0.21735357617951515,0.5476482994428015,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.1,0.6666666666666666,0.0,0.4240853912895321,0.4791384076279913,0.4535768054554671,8
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.0,1.0,0.0,0.0021814750219658003,0.0021814332280527,0.9978233150648106,8
