system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,rank_cv_error,rank_cv_folds,rank_grid,spline_alpha,spline_cv_error,spline_cv_folds,gp_kernel,gp_cv_error,gp_cv_folds,gp_cv_spatial_points,support_f1,coef_error,practical_score,threshold,status
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,6,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.2533275020671824,0.5319173684189459,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,7,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.2763950425328498,0.5223043371774213,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,0,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.3695337735736338,0.4867836628278835,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,1,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.42901619550150927,0.46652142135639113,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,2,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.4653394707934152,0.45495714812465726,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,3,5,8,system,,0,,,,0,,,0,0,0.5,0.7926765041850999,0.2789125638857446,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,4,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.4088547744575375,0.4731975777442062,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,5,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.41484035196898045,0.47119568348392915,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,6,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.37566910963920114,0.4846126601196376,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,7,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.4401482278019279,0.46291531232461247,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,0,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.657269738726295,0.40226805032899315,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,1,5,8,system,,0,,,,0,,,0,0,0.5,0.9064148867204727,0.26227239594217056,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,2,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.712412134100241,0.3893143790510196,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,3,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.8911637737784712,0.3525166227854993,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,4,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.769453885092978,0.3767640808743856,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,5,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.6538966306557031,0.4030884725863189,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,6,5,8,system,,0,,,,0,,,0,0,0.6666666666666666,0.8212182050432629,0.36605534955699065,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,7,5,8,system,,0,,,,0,,,0,0,0.5,0.8651713439263535,0.26807188606460947,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,0,5,5,system,,0,,,,0,,,0,0,1.0,0.0005106924122776737,0.9994895682613382,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,1,5,5,system,,0,,,,0,,,0,0,1.0,0.0005489933227515927,0.9994513079055445,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,2,5,5,system,,0,,,,0,,,0,0,1.0,0.0005313409728843031,0.9994689412004151,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,3,5,5,system,,0,,,,0,,,0,0,1.0,0.0005075251925878725,0.9994927322585703,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,4,5,5,system,,0,,,,0,,,0,0,1.0,0.0005134313280095511,0.999486832148442,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,5,5,5,system,,0,,,,0,,,0,0,1.0,0.0005241216880368998,0.9994761528716043,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,6,5,5,system,,0,,,,0,,,0,0,1.0,0.0005286807643402295,0.9994715985913203,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,7,5,5,system,,0,,,,0,,,0,0,1.0,0.0005122975317880616,0.9994879647825899,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,0,5,5,system,,0,,,,0,,,0,0,0.8,0.04444473523194827,0.7659572335556246,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,1,5,5,system,,0,,,,0,,,0,0,0.8571428571428571,0.02963242111197192,0.8324746186771865,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,2,5,5,system,,0,,,,0,,,0,0,0.8571428571428571,0.019209982795917457,0.8409875017035502,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,3,5,5,system,,0,,,,0,,,0,0,0.8571428571428571,0.02352228375464968,0.8374442557308546,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,4,5,5,system,,0,,,,0,,,0,0,0.8571428571428571,0.030651425457625215,0.8316515516022038,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,5,5,5,system,,0,,,,0,,,0,0,0.8,0.03817273543006513,0.7705846750720133,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,6,5,5,system,,0,,,,0,,,0,0,0.8,0.04128292299251184,0.7682830308029099,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,7,5,5,system,,0,,,,0,,,0,0,0.8571428571428571,0.027066613004551814,0.8345542989031602,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,0,5,5,system,,0,,,,0,,,0,0,0.8,0.047333761130723635,0.763844372911557,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,1,5,5,system,,0,,,,0,,,0,0,0.8,0.04403097418781985,0.7662607908949655,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,2,5,5,system,,0,,,,0,,,0,0,0.8,0.04134708321354788,0.768235694799507,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,3,5,5,system,,0,,,,0,,,0,0,0.8,0.041555654531789624,0.7680818557503045,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,4,5,5,system,,0,,,,0,,,0,0,0.8,0.04583791834533766,0.7649368855029777,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,5,5,5,system,,0,,,,0,,,0,0,0.8,0.03201820353392303,0.7751801249828474,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,6,5,5,system,,0,,,,0,,,0,0,0.8,0.041177262666360626,0.7683609973879688,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,7,5,5,system,,0,,,,0,,,0,0,0.8,0.03484448024623589,0.7730630208412033,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,0,5,5,system,,0,,,,0,,,0,0,0.8,0.03454755569526463,0.7732848969541689,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,1,5,5,system,,0,,,,0,,,0,0,0.8,0.06341999986512797,0.7522897821194475,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,2,5,5,system,,0,,,,0,,,0,0,0.8,0.04807140888049947,0.7633067682425594,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,3,5,5,system,,0,,,,0,,,0,0,0.8,0.025752523280656643,0.7799152152620265,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,4,5,5,system,,0,,,,0,,,0,0,0.8,0.05088113773330172,0.7612659236852992,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,5,5,5,system,,0,,,,0,,,0,0,0.8,0.05656342537708764,0.7571717710316159,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,6,5,5,system,,0,,,,0,,,0,0,0.8,0.04296812589754383,0.7670416574922139,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,7,5,5,system,,0,,,,0,,,0,0,0.8,0.04187202255466837,0.7678486250532014,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,0,5,5,system,,0,,,,0,,,0,0,0.5454545454545454,2.9320905636834667,0.1387187137784486,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,1,5,5,system,,0,,,,0,,,0,0,0.8,0.02866902116994091,0.7777039879067538,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,2,5,5,system,,0,,,,0,,,0,0,0.5454545454545454,1.797511589287008,0.19497847570796428,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,3,5,5,system,,0,,,,0,,,0,0,0.5454545454545454,2.5859120989370523,0.15211040605714535,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,4,5,5,system,,0,,,,0,,,0,0,0.8,0.02569468600787613,0.7799591934259635,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,5,5,5,system,,0,,,,0,,,0,0,0.5454545454545454,1.4101274058755322,0.2263177225091123,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,6,5,5,system,,0,,,,0,,,0,0,0.5714285714285714,0.653664003265699,0.3455530085314183,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,7,5,5,system,,0,,,,0,,,0,0,0.5714285714285714,1.2479276081241446,0.25420239039878084,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,0,5,5,system,,0,,,,0,,,0,0,1.0,0.0004870452848761232,0.999513191812756,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,1,5,5,system,,0,,,,0,,,0,0,1.0,0.0004811808863507423,0.999519050537338,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,2,5,5,system,,0,,,,0,,,0,0,1.0,0.0004788381907154393,0.999521390985559,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,3,5,5,system,,0,,,,0,,,0,0,1.0,0.0004840705864142382,0.9995161636245438,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,4,5,5,system,,0,,,,0,,,0,0,1.0,0.0004797235631430487,0.9995205064612058,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,5,5,5,system,,0,,,,0,,,0,0,1.0,0.0004791945173523647,0.9995210350000496,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,6,5,5,system,,0,,,,0,,,0,0,1.0,0.00048653210346350553,0.9995137044949115,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,7,5,5,system,,0,,,,0,,,0,0,1.0,0.0004881329621639062,0.9995121051953723,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,0,5,5,system,,0,,,,0,,,0,0,0.8,0.038234743268221474,0.7705386524455048,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,1,5,5,system,,0,,,,0,,,0,0,0.8,0.04029868553853363,0.7690099114043024,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,2,5,5,system,,0,,,,0,,,0,0,0.8,0.042038023265506506,0.7677263037801488,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,3,5,5,system,,0,,,,0,,,0,0,0.8,0.04229716704214666,0.7675354258807565,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,4,5,5,system,,0,,,,0,,,0,0,0.8,0.04187285091839935,0.7678480145584069,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,5,5,5,system,,0,,,,0,,,0,0,0.8,0.04128435706016215,0.7682819727155265,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,6,5,5,system,,0,,,,0,,,0,0,0.8,0.04343417983853498,0.766699055347981,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,7,5,5,system,,0,,,,0,,,0,0,0.8,0.039429425739778895,0.7696530232734434,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,0,5,5,system,,0,,,,0,,,0,0,0.8,0.03334427631776402,0.7741853497759074,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,1,5,5,system,,0,,,,0,,,0,0,0.8,0.030850695359750952,0.7760580689338454,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,2,5,5,system,,0,,,,0,,,0,0,0.8,0.04344137011459895,0.7666937720824101,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,3,5,5,system,,0,,,,0,,,0,0,0.8,0.03631070113841368,0.7719692550903698,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,4,5,5,system,,0,,,,0,,,0,0,0.8,0.0429901297318462,0.7670254753088419,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,5,5,5,system,,0,,,,0,,,0,0,0.8,0.044594067130035456,0.7658477347070866,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,6,5,5,system,,0,,,,0,,,0,0,0.8,0.045033287960463256,0.7655258537853068,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,7,5,5,system,,0,,,,0,,,0,0,0.8,0.043709333492359156,0.7664969300630067,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,0,5,5,system,,0,,,,0,,,0,0,0.8,0.030508693661415825,0.7763156244297035,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,1,5,5,system,,0,,,,0,,,0,0,0.8,0.041260137580139654,0.7682998427839353,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,2,5,5,system,,0,,,,0,,,0,0,0.8,0.042198438308137305,0.7676081354513327,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,3,5,5,system,,0,,,,0,,,0,0,0.8,0.027013878158457825,0.7789573412917095,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,4,5,5,system,,0,,,,0,,,0,0,0.8,0.03632503338154212,0.771958578853962,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,5,5,5,system,,0,,,,0,,,0,0,0.8,0.06585854862349066,0.7505686388059324,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,6,5,5,system,,0,,,,0,,,0,0,0.8,0.047393847384505215,0.7638005531517265,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,7,5,5,system,,0,,,,0,,,0,0,0.8,0.03958872528698272,0.7695350868480771,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,0,5,5,system,,0,,,,0,,,0,0,0.5714285714285714,0.8513231747433201,0.30865954643915594,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,1,5,5,system,,0,,,,0,,,0,0,0.8,0.032600726276011974,0.7747428213469625,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,2,5,5,system,,0,,,,0,,,0,0,0.8,0.025427114633387274,0.7801627132573119,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,3,5,5,system,,0,,,,0,,,0,0,0.5714285714285714,0.5000711006402374,0.38093432450280723,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,4,5,5,system,,0,,,,0,,,0,0,0.8,0.053093626021816824,0.7596665483790769,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,5,5,5,system,,0,,,,0,,,0,0,0.8,0.07139649294039238,0.7466890224779823,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,6,5,5,system,,0,,,,0,,,0,0,0.8,0.02902067546047587,0.777438217790919,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,7,5,5,system,,0,,,,0,,,0,0,0.8,0.027736612208937184,0.7784095560053488,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,0,5,5,system,,0,,,,0,,,0,0,1.0,0.0003872206052821113,0.9996129292764777,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,1,5,5,system,,0,,,,0,,,0,0,1.0,0.0003872209770258782,0.9996129289050216,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,2,5,5,system,,0,,,,0,,,0,0,1.0,0.00038722042398599434,0.9996129294576335,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,3,5,5,system,,0,,,,0,,,0,0,1.0,0.00038722063321418705,0.9996129292485672,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,4,5,5,system,,0,,,,0,,,0,0,1.0,0.000387220496796429,0.9996129293848793,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,5,5,5,system,,0,,,,0,,,0,0,1.0,0.0003872206625007011,0.9996129292193036,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,6,5,5,system,,0,,,,0,,,0,0,1.0,0.0003872205171771548,0.9996129293645145,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,7,5,5,system,,0,,,,0,,,0,0,1.0,0.0003872208002086583,0.9996129290817021,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,0,5,5,system,,0,,,,0,,,0,0,0.8,0.04076069248632761,0.7686685380948028,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,1,5,5,system,,0,,,,0,,,0,0,0.8,0.0464258239543191,0.7645071267229385,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,2,5,5,system,,0,,,,0,,,0,0,0.8,0.04164564312752566,0.7680155005477792,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,3,5,5,system,,0,,,,0,,,0,0,0.8,0.05004257683264386,0.7618738684036279,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,4,5,5,system,,0,,,,0,,,0,0,0.8,0.04137956222831996,0.7682117347186826,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,5,5,5,system,,0,,,,0,,,0,0,0.8,0.03949888112100744,0.7696015979711983,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,6,5,5,system,,0,,,,0,,,0,0,0.8,0.04080916663789525,0.7686327384915563,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,7,5,5,system,,0,,,,0,,,0,0,0.8,0.04414011344541178,0.766180697109885,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,0,5,5,system,,0,,,,0,,,0,0,0.8,0.03802669324121145,0.7706930902730649,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,1,5,5,system,,0,,,,0,,,0,0,0.8,0.050513769461692185,0.7615321409922488,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,2,5,5,system,,0,,,,0,,,0,0,0.8,0.03669528478484408,0.7716828770626001,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,3,5,5,system,,0,,,,0,,,0,0,0.8,0.052258276736919115,0.7602696198131331,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,4,5,5,system,,0,,,,0,,,0,0,0.8,0.03330263153857047,0.7742165514558047,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,5,5,5,system,,0,,,,0,,,0,0,0.8,0.03636218961011113,0.7719309021694117,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,6,5,5,system,,0,,,,0,,,0,0,0.8,0.03658593566784427,0.7717642816411374,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,7,5,5,system,,0,,,,0,,,0,0,0.8,0.049347930062672615,0.7623782132511757,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,0,5,5,system,,0,,,,0,,,0,0,0.8,0.0415965841708767,0.7680516738990744,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,1,5,5,system,,0,,,,0,,,0,0,0.8,0.055638538406815596,0.7578351593788639,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,2,5,5,system,,0,,,,0,,,0,0,0.8,0.02472305426085633,0.7806987426247072,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,3,5,5,system,,0,,,,0,,,0,0,0.8,0.04013311852542463,0.7691323213841548,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,4,5,5,system,,0,,,,0,,,0,0,0.8,0.06189400360949856,0.7533708611977363,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,5,5,5,system,,0,,,,0,,,0,0,0.8,0.0388937054247851,0.7700499058013778,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,6,5,5,system,,0,,,,0,,,0,0,0.8,0.03948525881152027,0.7696116834929126,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,7,5,5,system,,0,,,,0,,,0,0,0.8,0.09857517184773824,0.7282159842138499,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,0,5,5,system,,0,,,,0,,,0,0,0.8,0.024994686477839846,0.7804918508885322,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,1,5,5,system,,0,,,,0,,,0,0,0.5454545454545454,1.9042011605926943,0.1878156901993759,0.0,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,2,5,5,system,,0,,,,0,,,0,0,0.8,0.042285718747025185,0.7675438563637936,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,3,5,5,system,,0,,,,0,,,0,0,0.8,0.05130851050503314,0.7609564576012915,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,4,5,5,system,,0,,,,0,,,0,0,0.8,0.0884490915493286,0.7349907370139451,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,5,5,5,system,,0,,,,0,,,0,0,0.8,0.027128068334531904,0.7788707413060812,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,6,5,5,system,,0,,,,0,,,0,0,0.8,0.03263042535222961,0.7747205392743687,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,7,5,5,system,,0,,,,0,,,0,0,0.8,0.028300612286217476,0.777982615629648,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,0,5,5,system,,0,,,,0,,,0,0,1.0,0.00042835520042040364,0.9995718282091928,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,1,5,5,system,,0,,,,0,,,0,0,1.0,0.0004283700583509023,0.9995718133639833,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,2,5,5,system,,0,,,,0,,,0,0,1.0,0.0004283761027600955,0.9995718073247493,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,3,5,5,system,,0,,,,0,,,0,0,1.0,0.0004283745237891566,0.9995718089023683,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,4,5,5,system,,0,,,,0,,,0,0,1.0,0.0004283814373437939,0.9995718019947332,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,5,5,5,system,,0,,,,0,,,0,0,1.0,0.00042836346183385547,0.9995718199548526,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,6,5,5,system,,0,,,,0,,,0,0,1.0,0.00042841217667379563,0.9995717712817236,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,7,5,5,system,,0,,,,0,,,0,0,1.0,0.0004283763190665723,0.999571807108628,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,0,5,5,system,,0,,,,0,,,0,0,0.8,0.029650885020874818,0.7769623778682822,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,1,5,5,system,,0,,,,0,,,0,0,0.8,0.05359907420201278,0.7593021098712653,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,2,5,5,system,,0,,,,0,,,0,0,0.8,0.04090909422892,0.7685589495138578,0.03,ok
